experiment,question_id,question,course_code,intent,difficulty,ground_truth_status,expected_language,detected_language,language_detection_correct,response_language_consistent,expected_source,expected_page,retrieved_source_1,retrieved_page_1,hit_at_1,hit_at_3,mrr,source_accuracy,page_accuracy,reference_token_recall,reference_token_precision,reference_token_f1,correctness_proxy,relevance_proxy,groundedness_proxy,completeness_proxy,latency_seconds,answer_mode,answer_bank_enabled
GGUF,Q041,MTH 101 course-er course code ebong title ki?,MTH 101,course_metadata,easy,verified,banglish,banglish,True,True,document1.pdf,1,document1.pdf,1,True,True,1.0,True,True,0.16666666666666666,0.25,0.2,False,False,True,False,7.454,gguf_generation,False
GGUF,Q042,What are the main objectives of Calculus I?,MTH 101,course_objective,medium,verified,english,english,True,True,document1.pdf,1,document1.pdf,1,True,True,1.0,True,True,0.36,0.375,0.3673469387755102,False,False,True,False,8.323,gguf_generation,False
GGUF,Q042,Calculus I কোর্সের প্রধান উদ্দেশ্যগুলো কী?,MTH 101,course_objective,medium,verified,bangla,bangla,True,True,document1.pdf,1,document1.pdf,1,True,True,1.0,True,True,0.0,0.0,0.0,False,False,True,False,20.653,gguf_generation,False
GGUF,Q042,Calculus I course-er main objectives-gulo ki?,MTH 101,course_objective,medium,verified,banglish,banglish,True,True,document1.pdf,1,document1.pdf,1,True,True,1.0,True,True,0.08,0.2857142857142857,0.125,False,False,True,False,18.986,gguf_generation,False
GGUF,Q043,What is CLO 1 of MTH 101?,MTH 101,clo,easy,verified,english,english,True,True,document1.pdf,2,document1.pdf,1,False,False,0.0,True,False,0.9,0.5294117647058824,0.6666666666666667,True,True,False,True,8.177,gguf_generation,False
GGUF,Q043,MTH 101-এর CLO 1 কী?,MTH 101,clo,easy,verified,bangla,bangla,True,True,document1.pdf,2,document1.pdf,1,False,False,0.0,True,False,0.18181818181818182,0.14285714285714285,0.16,False,False,False,False,14.288,gguf_generation,False
GGUF,Q043,MTH 101-er CLO 1 ki?,MTH 101,clo,easy,verified,banglish,banglish,True,True,document1.pdf,2,document1.pdf,1,False,False,0.0,True,False,0.9,0.4090909090909091,0.5625000000000001,True,True,False,True,9.35,gguf_generation,False
GGUF,Q044,What is CLO 2 of MTH 101?,MTH 101,clo,easy,verified,english,english,True,True,document1.pdf,2,document1.pdf,2,True,True,1.0,True,True,0.8888888888888888,0.7272727272727273,0.7999999999999999,True,True,True,True,8.902,gguf_generation,False
GGUF,Q044,MTH 101-এর CLO 2 কী?,MTH 101,clo,easy,verified,bangla,bangla,True,True,document1.pdf,2,document1.pdf,2,True,True,1.0,True,True,0.18181818181818182,0.09523809523809523,0.125,False,False,True,False,26.287,gguf_generation,False
GGUF,Q044,MTH 101-er CLO 2 ki?,MTH 101,clo,easy,verified,banglish,banglish,True,True,document1.pdf,2,document1.pdf,2,True,True,1.0,True,True,0.0,0.0,0.0,False,False,False,False,8.825,gguf_generation,False
GGUF,Q045,What is CLO 3 of MTH 101?,MTH 101,clo,easy,verified,english,english,True,True,document1.pdf,2,document1.pdf,2,True,True,1.0,True,True,1.0,0.8125,0.896551724137931,True,True,True,True,9.545,gguf_generation,False
GGUF,Q045,MTH 101-এর CLO 3 কী?,MTH 101,clo,easy,verified,bangla,bangla,True,True,document1.pdf,2,document1.pdf,2,True,True,1.0,True,True,0.15384615384615385,0.2857142857142857,0.2,False,False,True,False,21.377,gguf_generation,False
GGUF,Q045,MTH 101-er CLO 3 ki?,MTH 101,clo,easy,verified,banglish,banglish,True,True,document1.pdf,2,document1.pdf,2,True,True,1.0,True,True,0.8333333333333334,0.5263157894736842,0.6451612903225806,True,True,True,False,9.221,gguf_generation,False
GGUF,Q046,What is CLO 4 of MTH 101?,MTH 101,clo,easy,verified,english,english,True,True,document1.pdf,2,document1.pdf,2,True,True,1.0,True,True,1.0,0.8888888888888888,0.9411764705882353,True,True,True,True,8.076,gguf_generation,False
GGUF,Q046,MTH 101-এর CLO 4 কী?,MTH 101,clo,easy,verified,bangla,bangla,True,True,document1.pdf,2,document1.pdf,2,True,True,1.0,True,True,0.6,0.375,0.4615384615384615,False,True,True,False,10.942,gguf_generation,False
GGUF,Q046,MTH 101-er CLO 4 ki?,MTH 101,clo,easy,verified,banglish,banglish,True,True,document1.pdf,2,document1.pdf,2,True,True,1.0,True,True,0.75,0.42857142857142855,0.5454545454545454,True,True,True,False,8.317,gguf_generation,False
GGUF,Q047,What is CLO 5 of MTH 101?,MTH 101,clo,easy,verified,english,english,True,True,document1.pdf,2,document1.pdf,2,True,True,1.0,True,True,1.0,0.7857142857142857,0.88,True,True,True,True,9.23,gguf_generation,False
GGUF,Q047,MTH 101-এর CLO 5 কী?,MTH 101,clo,easy,verified,bangla,bangla,True,True,document1.pdf,2,document1.pdf,2,True,True,1.0,True,True,0.08333333333333333,0.125,0.1,False,False,True,False,13.213,gguf_generation,False
GGUF,Q047,MTH 101-er CLO 5 ki?,MTH 101,clo,easy,verified,banglish,banglish,True,True,document1.pdf,2,document1.pdf,2,True,True,1.0,True,True,0.9,0.47368421052631576,0.6206896551724138,True,True,True,True,9.385,gguf_generation,False
GGUF,Q048,What topics are included under Functions?,MTH 101,topics,medium,verified,english,english,True,True,document1.pdf,3;4,document1.pdf,3,True,True,1.0,True,True,0.13333333333333333,0.09090909090909091,0.10810810810810811,False,False,True,False,0.199,structured_extractive,False
GGUF,Q048,Functions-এর অধীনে কোন কোন বিষয় অন্তর্ভুক্ত রয়েছে?,MTH 101,topics,medium,verified,bangla,bangla,True,False,document1.pdf,3;4,document1.pdf,2,False,True,0.5,True,False,1.0,0.6818181818181818,0.8108108108108109,True,True,True,True,15.931,structured_extractive,False
GGUF,Q048,Functions-er under-e kon kon topic include kora hoyeche?,MTH 101,topics,medium,verified,banglish,banglish,True,True,document1.pdf,3;4,document1.pdf,3,True,True,1.0,True,True,0.13333333333333333,0.09090909090909091,0.10810810810810811,False,False,True,False,8.3,structured_extractive,False
GGUF,Q049,What topics are included under Limits?,MTH 101,topics,medium,verified,english,english,True,True,document1.pdf,3;4,document3.pdf,3,False,True,0.3333333333333333,False,False,0.16666666666666666,0.13636363636363635,0.15,False,False,True,False,0.19,structured_extractive,False
GGUF,Q049,Limits-এর অধীনে কোন কোন বিষয় অন্তর্ভুক্ত রয়েছে?,MTH 101,topics,medium,verified,bangla,bangla,True,True,document1.pdf,3;4,document1.pdf,2,False,True,0.5,True,False,0.05555555555555555,0.07142857142857142,0.0625,False,False,True,False,21.296,structured_extractive,False
GGUF,Q049,Limits-er under-e kon kon topic include kora hoyeche?,MTH 101,topics,medium,verified,banglish,banglish,True,True,document1.pdf,3;4,document1.pdf,4,True,True,1.0,True,True,0.0,0.0,0.0,False,False,True,False,12.85,gguf_generation,False
GGUF,Q050,What topics are covered under Derivatives?,MTH 101,topics,medium,verified,english,english,True,True,document1.pdf,3;4,document2.pdf,7,False,True,0.3333333333333333,False,False,1.0,0.8333333333333334,0.9090909090909091,True,True,True,True,0.217,structured_extractive,False
GGUF,Q050,Derivatives-এর অধীনে কোন কোন বিষয় পড়ানো হয়?,MTH 101,topics,medium,verified,bangla,bangla,True,True,document1.pdf,3;4,document1.pdf,2,False,False,0.0,True,False,1.0,0.9090909090909091,0.9523809523809523,True,True,False,True,13.881,structured_extractive,False
GGUF,Q050,Derivatives-er under-e kon kon topic porano hoy?,MTH 101,topics,medium,verified,banglish,banglish,True,True,document1.pdf,3;4,document2.pdf,7,False,True,0.5,False,False,1.0,0.8333333333333334,0.9090909090909091,True,True,True,True,0.167,structured_extractive,False
GGUF,Q051,What applications of differentiation are included in the course?,MTH 101,topics,medium,verified,english,english,True,True,document1.pdf,3;4,document1.pdf,2,False,True,0.3333333333333333,True,False,1.0,0.20618556701030927,0.3418803418803419,True,False,True,True,0.206,structured_extractive,False
GGUF,Q051,Differentiation-এর কোন কোন Application কোর্সে অন্তর্ভুক্ত রয়েছে?,MTH 101,topics,medium,verified,bangla,bangla,True,True,document1.pdf,3;4,document1.pdf,2,False,True,0.5,True,False,1.0,0.20408163265306123,0.3389830508474576,True,False,True,True,0.171,structured_extractive,False
GGUF,Q051,Differentiation-er kon kon Application course-e include kora hoyeche?,MTH 101,topics,medium,verified,banglish,banglish,True,False,document1.pdf,3;4,document1.pdf,2,False,True,0.5,True,False,1.0,0.6451612903225806,0.7843137254901961,True,True,True,True,14.316,structured_extractive,False
GGUF,Q052,What topics are included under Integrals?,MTH 101,topics,medium,verified,english,english,True,True,document1.pdf,3;4,document1.pdf,4,True,True,1.0,True,True,0.058823529411764705,0.1111111111111111,0.07692307692307691,False,False,True,False,6.485,gguf_generation,False
GGUF,Q052,Integrals-এর অধীনে কোন কোন বিষয় অন্তর্ভুক্ত রয়েছে?,MTH 101,topics,medium,verified,bangla,bangla,True,True,document1.pdf,3;4,document1.pdf,2,False,True,0.5,True,False,0.058823529411764705,0.1111111111111111,0.07692307692307691,False,False,True,False,22.46,structured_extractive,False
GGUF,Q052,Integrals-er under-e kon kon topic include kora hoyeche?,MTH 101,topics,medium,verified,banglish,banglish,True,True,document1.pdf,3;4,document1.pdf,4,True,True,1.0,True,True,0.9411764705882353,0.8,0.8648648648648648,True,True,True,True,0.177,structured_extractive,False
GGUF,Q053,What is the Fundamental Theorem of Calculus included with?,MTH 101,topics,hard,needs_review,english,english,True,True,document1.pdf,3;4,document1.pdf,2,False,False,0.0,True,False,0.7142857142857143,0.10309278350515463,0.1801801801801802,True,False,False,False,0.185,structured_extractive,False
GGUF,Q053,Fundamental Theorem of Calculus কোন কোন বিষয়ের সঙ্গে অন্তর্ভুক্ত করা হয়েছে?,MTH 101,topics,hard,needs_review,bangla,bangla,True,True,document1.pdf,3;4,document1.pdf,2,False,True,0.3333333333333333,True,False,0.6666666666666666,0.10204081632653061,0.17699115044247787,False,False,True,False,0.191,structured_extractive,False
GGUF,Q053,Fundamental Theorem of Calculus kon kon topic-er shathe include kora hoyeche?,MTH 101,topics,hard,needs_review,banglish,banglish,True,True,document1.pdf,3;4,document1.pdf,2,False,True,0.3333333333333333,True,False,0.17647058823529413,0.3333333333333333,0.23076923076923078,False,False,True,False,10.551,structured_extractive,False
GGUF,Q054,What applications of integration are included in the course?,MTH 101,topics,medium,verified,english,english,True,True,document1.pdf,3;4,document1.pdf,2,False,True,0.3333333333333333,True,False,1.0,0.14432989690721648,0.25225225225225223,True,False,True,True,0.202,structured_extractive,False
GGUF,Q054,Integration-এর কোন কোন Application কোর্সে অন্তর্ভুক্ত রয়েছে?,MTH 101,topics,medium,verified,bangla,bangla,True,True,document1.pdf,3;4,document1.pdf,2,False,True,0.5,True,False,1.0,0.14285714285714285,0.25,True,False,True,True,0.178,structured_extractive,False
GGUF,Q054,Integration-er kon kon Application course-e include kora hoyeche?,MTH 101,topics,medium,verified,banglish,banglish,True,True,document1.pdf,3;4,document1.pdf,2,False,True,0.5,True,False,0.21428571428571427,0.04838709677419355,0.07894736842105263,False,False,True,False,22.766,structured_extractive,False
GGUF,Q055,What is taught in Week 1 of MTH 101?,MTH 101,weekly_content,medium,verified,english,english,True,True,document1.pdf,4;5,document1.pdf,1,False,True,0.3333333333333333,True,False,0.5,0.125,0.2,False,False,True,False,9.978,gguf_generation,False
GGUF,Q055,MTH 101-এর Week 1-এ কী পড়ানো হয়?,MTH 101,weekly_content,medium,verified,bangla,bangla,True,True,document1.pdf,4;5,document1.pdf,1,False,True,0.3333333333333333,True,False,0.5,0.125,0.2,False,False,True,False,8.692,gguf_generation,False
GGUF,Q055,MTH 101-er Week 1-e ki porano hoy?,MTH 101,weekly_content,medium,verified,banglish,banglish,True,True,document1.pdf,4;5,document1.pdf,1,False,True,0.5,True,False,0.4,0.2,0.26666666666666666,False,False,True,False,8.158,gguf_generation,False
GGUF,Q056,What topics are covered in Week 2?,MTH 101,weekly_content,medium,verified,english,english,True,True,document1.pdf,4;5,document1.pdf,3,False,False,0.0,True,False,0.0,0.0,0.0,False,False,False,False,5.908,gguf_generation,False
GGUF,Q056,Week 2-এ কোন কোন বিষয় পড়ানো হয়?,MTH 101,weekly_content,medium,verified,bangla,bangla,True,True,document1.pdf,4;5,document3.pdf,4,False,False,0.0,False,False,0.0,0.0,0.0,False,False,False,False,8.608,gguf_generation,False
GGUF,Q056,Week 2-e kon kon topic porano hoy?,MTH 101,weekly_content,medium,verified,banglish,banglish,True,True,document1.pdf,4;5,document1.pdf,4,True,True,1.0,True,True,0.4,0.15384615384615385,0.2222222222222222,False,False,True,False,6.802,gguf_generation,False
GGUF,Q057,What topics are covered in Week 5?,MTH 101,weekly_content,medium,verified,english,english,True,True,document1.pdf,4;5,document1.pdf,3,False,False,0.0,True,False,0.2857142857142857,0.13333333333333333,0.18181818181818182,False,False,False,False,6.297,gguf_generation,False
GGUF,Q057,Week 5-এ কোন বিষয় পড়ানো হয়?,MTH 101,weekly_content,medium,verified,bangla,bangla,True,True,document1.pdf,4;5,document3.pdf,4,False,True,0.3333333333333333,False,False,0.14285714285714285,0.14285714285714285,0.14285714285714285,False,False,True,False,8.493,gguf_generation,False
GGUF,Q057,Week 5-e kon topic porano hoy?,MTH 101,weekly_content,medium,verified,banglish,banglish,True,True,document1.pdf,4;5,document1.pdf,4,True,True,1.0,True,True,0.3333333333333333,0.2857142857142857,0.30769230769230765,False,False,True,False,5.561,gguf_generation,False
GGUF,Q058,When is the Mid-Term Examination held?,MTH 101,weekly_content,hard,needs_review,english,english,True,True,document1.pdf,4;5,document2.pdf,8,False,True,0.3333333333333333,False,False,0.8333333333333334,0.8333333333333334,0.8333333333333334,True,True,True,False,4.93,gguf_generation,False
GGUF,Q058,Mid-Term Examination কখন অনুষ্ঠিত হয়?,MTH 101,weekly_content,hard,needs_review,bangla,bangla,True,True,document1.pdf,4;5,document3.pdf,4,False,True,0.3333333333333333,False,False,0.6666666666666666,0.5714285714285714,0.6153846153846153,False,True,True,False,6.474,gguf_generation,False
GGUF,Q058,Mid-Term Examination kokhon onushthito hoy?,MTH 101,weekly_content,hard,needs_review,banglish,banglish,True,True,document1.pdf,4;5,document3.pdf,4,False,False,0.0,False,False,1.0,0.25,0.4,True,False,False,True,5.045,gguf_generation,False
GGUF,Q059,When are Gamma and Beta functions covered?,MTH 101,weekly_content,medium,verified,english,english,True,True,document1.pdf,4;5,document1.pdf,2,False,False,0.0,True,False,0.2857142857142857,0.020618556701030927,0.038461538461538464,False,False,False,False,0.181,structured_extractive,False
GGUF,Q059,Gamma and Beta Functions কোন সপ্তাহে পড়ানো হয়?,MTH 101,weekly_content,medium,verified,bangla,bangla,True,True,document1.pdf,4;5,document1.pdf,3,False,False,0.0,True,False,0.14285714285714285,0.01020408163265306,0.019047619047619042,False,False,False,False,0.159,structured_extractive,False
GGUF,Q059,Gamma and Beta Functions kon week-e porano hoy?,MTH 101,weekly_content,medium,verified,banglish,banglish,True,True,document1.pdf,4;5,document1.pdf,3,False,False,0.0,True,False,1.0,0.16666666666666666,0.2857142857142857,True,False,False,True,9.659,structured_extractive,False
GGUF,Q060,What percentage of the total evaluation is allocated to Class Tests?,MTH 101,mark_distribution,easy,verified,english,english,True,True,document1.pdf,4;5,document2.pdf,8,False,True,0.3333333333333333,False,False,1.0,0.8888888888888888,0.9411764705882353,True,True,True,True,6.503,gguf_generation,False
GGUF,Q060,মোট Evaluation-এর কত শতাংশ Class Tests-এর জন্য বরাদ্দ করা হয়েছে?,MTH 101,mark_distribution,easy,verified,bangla,bangla,True,True,document1.pdf,4;5,document2.pdf,8,False,True,0.3333333333333333,False,False,0.42857142857142855,0.375,0.39999999999999997,False,False,True,False,9.836,gguf_generation,False
GGUF,Q060,Total Evaluation-er koto percent Class Tests-er jonno boraddo kora hoyeche?,MTH 101,mark_distribution,easy,verified,banglish,banglish,True,True,document1.pdf,4;5,document2.pdf,8,False,True,0.3333333333333333,False,False,0.0,0.0,0.0,False,False,True,False,6.585,gguf_generation,False
