question_id,question,expected_language,intent,course_code,difficulty,expected_source,expected_page,ground_truth_status,hit_at_1,hit_at_3,mrr,source_accuracy,page_accuracy,source_rank,page_rank,ambiguous_pages,failure_class,experiment,latency_seconds,retrieved_source_1,retrieved_page_1,retrieved_score_1,rerank_debug_1,retrieved_source_2,retrieved_page_2,retrieved_score_2,rerank_debug_2,retrieved_source_3,retrieved_page_3,retrieved_score_3,rerank_debug_3
Q046,MTH 101-er CLO 4 ki?,banglish,clo,MTH 101,easy,document1.pdf,2,verified,True,True,1.0,True,True,1,1,False,A_SOURCE_AND_PAGE_RANK1,Optimized retrieval,0.178,document1.pdf,2,5.7959,"{'semantic_score': 0.42593276500701904, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 3.2, 'lexical_boost': 0.12, 'section_boost': 0.45, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 5.79593276500702}",document1.pdf,3,5.7749,"{'semantic_score': 0.4048875570297241, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 3.2, 'lexical_boost': 0.12, 'section_boost': 0.45, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 5.774887557029725}",document2.pdf,4,0.7676,"{'semantic_score': 0.397617369890213, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.45, 'topic_plan_boost': 0.0, 'penalty': -1.0, 'metadata_penalty': 0.0, 'final_score': 0.7676173698902129}"
Q047,What is CLO 5 of MTH 101?,english,clo,MTH 101,easy,document1.pdf,2,verified,True,True,1.0,True,True,1,1,False,A_SOURCE_AND_PAGE_RANK1,Optimized retrieval,0.173,document1.pdf,2,5.8416,"{'semantic_score': 0.4715511202812195, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 3.2, 'lexical_boost': 0.12, 'section_boost': 0.45, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 5.8415511202812205}",document1.pdf,3,2.6439,"{'semantic_score': 0.4739447236061096, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.45, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 2.64394472360611}",document2.pdf,3,0.8368,"{'semantic_score': 0.46678632497787476, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.45, 'topic_plan_boost': 0.0, 'penalty': -1.0, 'metadata_penalty': 0.0, 'final_score': 0.8367863249778746}"
Q047,MTH 101-এর CLO 5 কী?,bangla,clo,MTH 101,easy,document1.pdf,2,verified,True,True,1.0,True,True,1,1,False,A_SOURCE_AND_PAGE_RANK1,Optimized retrieval,0.157,document1.pdf,2,5.8677,"{'semantic_score': 0.4976780414581299, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 3.2, 'lexical_boost': 0.12, 'section_boost': 0.45, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 5.867678041458131}",document1.pdf,3,2.6659,"{'semantic_score': 0.49592337012290955, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.45, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 2.66592337012291}",document2.pdf,3,0.8560,"{'semantic_score': 0.4859572649002075, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.45, 'topic_plan_boost': 0.0, 'penalty': -1.0, 'metadata_penalty': 0.0, 'final_score': 0.8559572649002074}"
Q047,MTH 101-er CLO 5 ki?,banglish,clo,MTH 101,easy,document1.pdf,2,verified,True,True,1.0,True,True,1,1,False,A_SOURCE_AND_PAGE_RANK1,Optimized retrieval,0.161,document1.pdf,2,5.8040,"{'semantic_score': 0.4340168237686157, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 3.2, 'lexical_boost': 0.12, 'section_boost': 0.45, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 5.804016823768617}",document2.pdf,3,0.8048,"{'semantic_score': 0.43481332063674927, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.45, 'topic_plan_boost': 0.0, 'penalty': -1.0, 'metadata_penalty': 0.0, 'final_score': 0.8048133206367492}",document1.pdf,3,2.6040,"{'semantic_score': 0.4340149760246277, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.45, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 2.604014976024628}"
Q048,What topics are included under Functions?,english,topics,MTH 101,medium,document1.pdf,3;4,verified,True,True,1.0,True,True,1,1,True,A_SOURCE_AND_PAGE_RANK1,Optimized retrieval,0.169,document1.pdf,3,5.8835,"{'semantic_score': 0.5435186624526978, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.4, 'lexical_boost': 0.24, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 5.883518662452698}",document3.pdf,2,3.5432,"{'semantic_score': 0.5231680870056152, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': -1.0, 'metadata_penalty': 0.0, 'final_score': 3.543168087005615}",document1.pdf,2,3.9414,"{'semantic_score': 0.5214053392410278, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.8, 'lexical_boost': 0.12, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 3.941405339241028}"
Q048,Functions-এর অধীনে কোন কোন বিষয় অন্তর্ভুক্ত রয়েছে?,bangla,topics,MTH 101,medium,document1.pdf,3;4,verified,True,True,1.0,True,True,1,1,True,A_SOURCE_AND_PAGE_RANK1,Optimized retrieval,0.182,document1.pdf,3,5.3674,"{'semantic_score': 0.5473645925521851, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 5.367364592552185}",document1.pdf,2,3.1851,"{'semantic_score': 0.5650641322135925, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 3.1850641322135926}",document3.pdf,2,3.4238,"{'semantic_score': 0.5237928032875061, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.0, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': -1.0, 'metadata_penalty': 0.0, 'final_score': 3.4237928032875065}"
Q048,Functions-er under-e kon kon topic include kora hoyeche?,banglish,topics,MTH 101,medium,document1.pdf,3;4,verified,True,True,1.0,True,True,1,1,True,A_SOURCE_AND_PAGE_RANK1,Optimized retrieval,0.180,document1.pdf,3,5.6389,"{'semantic_score': 0.4188755750656128, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.4, 'lexical_boost': 0.12, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 5.638875575065613}",document1.pdf,4,1.8874,"{'semantic_score': 0.41743865609169006, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.45, 'topic_plan_boost': -0.7, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 1.8874386560916905}",document2.pdf,3,3.3172,"{'semantic_score': 0.41715845465660095, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.0, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': -1.0, 'metadata_penalty': 0.0, 'final_score': 3.3171584546566013}"
Q049,What topics are included under Limits?,english,topics,MTH 101,medium,document1.pdf,3;4,verified,True,True,1.0,True,True,1,1,True,A_SOURCE_AND_PAGE_RANK1,Optimized retrieval,0.173,document1.pdf,3,5.3336,"{'semantic_score': 0.5135613679885864, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 5.333561367988587}",document2.pdf,3,3.4930,"{'semantic_score': 0.47301292419433594, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': -1.0, 'metadata_penalty': 0.0, 'final_score': 3.4930129241943355}",document3.pdf,2,3.4883,"{'semantic_score': 0.4683149456977844, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': -1.0, 'metadata_penalty': 0.0, 'final_score': 3.488314945697784}"
Q049,Limits-এর অধীনে কোন কোন বিষয় অন্তর্ভুক্ত রয়েছে?,bangla,topics,MTH 101,medium,document1.pdf,3;4,verified,True,True,1.0,True,True,1,1,True,A_SOURCE_AND_PAGE_RANK1,Optimized retrieval,0.163,document1.pdf,3,5.2359,"{'semantic_score': 0.5358991026878357, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.0, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 5.235899102687836}",document1.pdf,2,3.1395,"{'semantic_score': 0.5195310115814209, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 3.139531011581421}",document2.pdf,2,1.2001,"{'semantic_score': 0.5001044273376465, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.0, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': -1.0, 'metadata_penalty': 0.0, 'final_score': 1.2001044273376467}"
Q049,Limits-er under-e kon kon topic include kora hoyeche?,banglish,topics,MTH 101,medium,document1.pdf,3;4,verified,True,True,1.0,True,True,1,1,True,A_SOURCE_AND_PAGE_RANK1,Optimized retrieval,0.166,document1.pdf,3,5.1121,"{'semantic_score': 0.41214609146118164, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.0, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 5.112146091461182}",document1.pdf,4,1.8948,"{'semantic_score': 0.42481517791748047, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.45, 'topic_plan_boost': -0.7, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 1.8948151779174809}",document3.pdf,2,3.4104,"{'semantic_score': 0.39040499925613403, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': -1.0, 'metadata_penalty': 0.0, 'final_score': 3.4104049992561336}"
Q050,What topics are covered under Derivatives?,english,topics,MTH 101,medium,document1.pdf,3;4,verified,True,True,1.0,True,True,1,1,True,A_SOURCE_AND_PAGE_RANK1,Optimized retrieval,0.172,document1.pdf,3,4.4568,"{'semantic_score': 0.4368484616279602, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 4.45684846162796}",document1.pdf,2,3.1183,"{'semantic_score': 0.4983183741569519, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.8, 'lexical_boost': 0.12, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 3.118318374156952}",document3.pdf,2,4.4538,"{'semantic_score': 0.4337520897388458, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 4.453752089738845}"
Q050,Derivatives-এর অধীনে কোন কোন বিষয় পড়ানো হয়?,bangla,topics,MTH 101,medium,document1.pdf,3;4,verified,True,True,1.0,True,True,1,1,True,A_SOURCE_AND_PAGE_RANK1,Optimized retrieval,0.171,document1.pdf,3,4.3881,"{'semantic_score': 0.4881250560283661, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.0, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 4.3881250560283664}",document1.pdf,2,2.3826,"{'semantic_score': 0.5626266598701477, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 2.3826266598701475}",document2.pdf,2,2.2008,"{'semantic_score': 0.5007888674736023, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.0, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 2.2007888674736025}"
Q050,Derivatives-er under-e kon kon topic porano hoy?,banglish,topics,MTH 101,medium,document1.pdf,3;4,verified,False,True,0.3333333333333333,False,False,2,3,True,B_SOURCE_TOP3_PAGE_NOT_RANK1,Optimized retrieval,0.160,document3.pdf,2,4.3703,"{'semantic_score': 0.3503236770629883, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 4.370323677062988}",document1.pdf,2,3.0322,"{'semantic_score': 0.4121513366699219, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.8, 'lexical_boost': 0.12, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 3.032151336669922}",document1.pdf,3,4.2618,"{'semantic_score': 0.36178895831108093, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.0, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 4.261788958311081}"
Q051,What applications of differentiation are included in the course?,english,topics,MTH 101,medium,document1.pdf,3;4,verified,True,True,1.0,True,True,1,1,True,A_SOURCE_AND_PAGE_RANK1,Optimized retrieval,0.159,document1.pdf,3,4.5962,"{'semantic_score': 0.5762481093406677, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 4.596248109340667}",document1.pdf,2,2.5774,"{'semantic_score': 0.6373826265335083, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 2.5773826265335082}",document1.pdf,1,0.3540,"{'semantic_score': 0.5840388536453247, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.45, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': -1.6, 'final_score': 0.3540388536453245}"
Q051,Differentiation-এর কোন কোন Application কোর্সে অন্তর্ভুক্ত রয়েছে?,bangla,topics,MTH 101,medium,document1.pdf,3;4,verified,True,True,1.0,True,True,1,1,True,A_SOURCE_AND_PAGE_RANK1,Optimized retrieval,0.168,document1.pdf,3,4.5598,"{'semantic_score': 0.5397754907608032, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 4.559775490760803}",document1.pdf,2,2.5375,"{'semantic_score': 0.5975452065467834, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 2.5375452065467834}",document1.pdf,1,0.2879,"{'semantic_score': 0.517923891544342, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.45, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': -1.6, 'final_score': 0.28792389154434184}"
Q051,Differentiation-er kon kon Application course-e include kora hoyeche?,banglish,topics,MTH 101,medium,document1.pdf,3;4,verified,True,True,1.0,True,True,1,1,True,A_SOURCE_AND_PAGE_RANK1,Optimized retrieval,0.196,document1.pdf,3,4.5114,"{'semantic_score': 0.4914155602455139, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 4.5114155602455135}",document1.pdf,2,2.4517,"{'semantic_score': 0.5116790533065796, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 2.4516790533065795}",document3.pdf,2,4.3713,"{'semantic_score': 0.4713149070739746, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.0, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 4.371314907073975}"
Q052,What topics are included under Integrals?,english,topics,MTH 101,medium,document1.pdf,3;4,verified,True,True,1.0,True,True,1,1,True,A_SOURCE_AND_PAGE_RANK1,Optimized retrieval,0.190,document1.pdf,3,5.3137,"{'semantic_score': 0.49370598793029785, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 5.313705987930298}",document1.pdf,2,3.9566,"{'semantic_score': 0.5366147756576538, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.8, 'lexical_boost': 0.12, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 3.956614775657654}",document1.pdf,4,2.3685,"{'semantic_score': 0.4984782636165619, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.4, 'lexical_boost': 0.12, 'section_boost': 0.45, 'topic_plan_boost': -0.7, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 2.368478263616562}"
Q052,Integrals-এর অধীনে কোন কোন বিষয় অন্তর্ভুক্ত রয়েছে?,bangla,topics,MTH 101,medium,document1.pdf,3;4,verified,True,True,1.0,True,True,1,1,True,A_SOURCE_AND_PAGE_RANK1,Optimized retrieval,0.184,document1.pdf,3,5.1981,"{'semantic_score': 0.49809128046035767, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.0, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 5.198091280460358}",document1.pdf,2,3.1899,"{'semantic_score': 0.5699048042297363, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 3.1899048042297364}",document1.pdf,4,1.9476,"{'semantic_score': 0.4775678515434265, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.45, 'topic_plan_boost': -0.7, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 1.947567851543427}"
Q052,Integrals-er under-e kon kon topic include kora hoyeche?,banglish,topics,MTH 101,medium,document1.pdf,3;4,verified,True,True,1.0,True,True,1,1,True,A_SOURCE_AND_PAGE_RANK1,Optimized retrieval,0.179,document1.pdf,3,5.1072,"{'semantic_score': 0.40723463892936707, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.0, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 5.107234638929367}",document1.pdf,4,2.4304,"{'semantic_score': 0.4403744637966156, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.4, 'lexical_boost': 0.24, 'section_boost': 0.45, 'topic_plan_boost': -0.7, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 2.430374463796616}",document1.pdf,2,3.8461,"{'semantic_score': 0.4261344075202942, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.8, 'lexical_boost': 0.12, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 3.8461344075202946}"
Q053,What is the Fundamental Theorem of Calculus included with?,english,topics,MTH 101,hard,document1.pdf,3;4,needs_review,True,True,1.0,True,True,1,1,True,A_SOURCE_AND_PAGE_RANK1,Optimized retrieval,0.197,document1.pdf,3,5.4155,"{'semantic_score': 0.47551119327545166, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 5.415511193275451}",document1.pdf,2,3.5259,"{'semantic_score': 0.5459441542625427, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.48, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 3.5259441542625427}",document2.pdf,2,1.3357,"{'semantic_score': 0.5156700611114502, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': -1.0, 'metadata_penalty': 0.0, 'final_score': 1.33567006111145}"
Q053,Fundamental Theorem of Calculus কোন কোন বিষয়ের সঙ্গে অন্তর্ভুক্ত করা হয়েছে?,bangla,topics,MTH 101,hard,document1.pdf,3;4,needs_review,True,True,1.0,True,True,1,1,True,A_SOURCE_AND_PAGE_RANK1,Optimized retrieval,0.187,document1.pdf,3,5.3365,"{'semantic_score': 0.5164724588394165, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 5.336472458839417}",document1.pdf,2,3.4296,"{'semantic_score': 0.5695768594741821, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.36, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 3.429576859474182}",document2.pdf,2,1.2421,"{'semantic_score': 0.5421087741851807, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.0, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': -1.0, 'metadata_penalty': 0.0, 'final_score': 1.2421087741851808}"
Q053,Fundamental Theorem of Calculus kon kon topic-er shathe include kora hoyeche?,banglish,topics,MTH 101,hard,document1.pdf,3;4,needs_review,True,True,1.0,True,True,1,1,True,A_SOURCE_AND_PAGE_RANK1,Optimized retrieval,0.190,document1.pdf,3,5.2762,"{'semantic_score': 0.45620977878570557, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 5.276209778785706}",document1.pdf,2,3.3272,"{'semantic_score': 0.4671652019023895, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.36, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 3.3271652019023894}",document2.pdf,2,1.1574,"{'semantic_score': 0.45738616585731506, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.0, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': -1.0, 'metadata_penalty': 0.0, 'final_score': 1.1573861658573152}"
Q054,What applications of integration are included in the course?,english,topics,MTH 101,medium,document1.pdf,3;4,verified,True,True,1.0,True,True,1,1,True,A_SOURCE_AND_PAGE_RANK1,Optimized retrieval,0.222,document1.pdf,3,5.3794,"{'semantic_score': 0.5593804121017456, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 5.379380412101746}",document1.pdf,2,3.3578,"{'semantic_score': 0.6177778840065002, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 3.3577778840065}",document1.pdf,1,1.3324,"{'semantic_score': 0.5623631477355957, 'course_boost': 1.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.45, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': -1.6, 'final_score': 1.3323631477355957}"
