question_id,question,expected_language,course_code,expected_intent,detected_intent,ground_truth_status,detected_language,response_language,language_consistent,reference_answer,generated_answer,language_consistency,reference_token_overlap,answer_mode,generation_mode,retrieved_source_1,retrieved_page_1,retrieved_score_1,retrieved_source_2,retrieved_page_2,retrieved_score_2,retrieved_source_3,retrieved_page_3,retrieved_score_3,latency_seconds,answer_bank_enabled,retrieved_source,retrieved_page,retrieval_score
Q037,What is the purpose of paragraph writing in the course?,english,ENG (CSE) 101,topics,course_objective,needs_review,english,english,True,To learn the correct paragraph format and writing in formal English.,"The objective of this course is to make the students acquire comprehensive knowledge on grammar and writing skills so that they can use it for effective learning of their own subject, answer in English during their examinations and for communicative purposes.",True,0.444,fast_extractive,fast_extractive,document3.pdf,1,19.0000,document2.pdf,1,18.0000,document1.pdf,1,16.0000,0.002,False,document3.pdf; document2.pdf; document1.pdf,1; 1; 1,19.0000; 18.0000; 16.0000
Q037,কোর্সে Paragraph Writing-এর উদ্দেশ্য কী?,bangla,ENG (CSE) 101,topics,course_objective,needs_review,bangla,bangla,True,To learn the correct paragraph format and writing in formal English.,"উত্তর: The objectives of this course are to: 1. Introduce computer hardware, software, and functionalities. 2. Provide a thorough understanding of the number system, base conversion, and Boolean algebra. 3. Introduce basic programming and different program planning tools.",True,0.111,fast_extractive,fast_extractive,document2.pdf,1,18.0000,document3.pdf,1,18.0000,document1.pdf,1,16.0000,0.003,False,document2.pdf; document3.pdf; document1.pdf,1; 1; 1,18.0000; 18.0000; 16.0000
Q037,Course-e Paragraph Writing-er uddeshyo ki?,banglish,ENG (CSE) 101,topics,course_objective,needs_review,banglish,banglish,True,To learn the correct paragraph format and writing in formal English.,"Ei information-ta: The objective of this course is to make the students acquire comprehensive knowledge on grammar and writing skills so that they can use it for effective learning of their own subject, answer in English during their examinations and for communicative purposes.",True,0.444,fast_extractive,fast_extractive,document3.pdf,1,20.0000,document2.pdf,1,19.0000,document1.pdf,1,17.0000,0.003,False,document3.pdf; document2.pdf; document1.pdf,1; 1; 1,20.0000; 19.0000; 17.0000
Q038,What teaching-learning strategies are used in the English course?,english,ENG (CSE) 101,topics,course_metadata,verified,english,english,True,"Lecture, problem solving, pair work, group discussion and multimedia.",Course code: ENG (CSE) 101. Course title: English.,True,0.000,fast_extractive,fast_extractive,document3.pdf,1,30.0000,document3.pdf,5,28.0000,document3.pdf,3,26.0000,0.003,False,document3.pdf; document3.pdf; document3.pdf,1; 5; 3,30.0000; 28.0000; 26.0000
Q038,English কোর্সে কোন কোন Teaching-Learning Strategy ব্যবহার করা হয়?,bangla,ENG (CSE) 101,topics,course_metadata,verified,bangla,bangla,True,"Lecture, problem solving, pair work, group discussion and multimedia.",উত্তর: Course code: ENG (CSE) 101. Course title: English.,True,0.000,fast_extractive,fast_extractive,document3.pdf,1,30.0000,document3.pdf,3,28.0000,document3.pdf,5,28.0000,0.005,False,document3.pdf; document3.pdf; document3.pdf,1; 3; 5,30.0000; 28.0000; 28.0000
Q038,English course-e kon kon Teaching-Learning Strategy use kora hoy?,banglish,ENG (CSE) 101,topics,course_metadata,verified,banglish,banglish,True,"Lecture, problem solving, pair work, group discussion and multimedia.",Course-er code holo ENG (CSE) 101. Course title: English.,True,0.000,fast_extractive,fast_extractive,document3.pdf,1,32.0000,document3.pdf,3,30.0000,document3.pdf,5,28.0000,0.005,False,document3.pdf; document3.pdf; document3.pdf,1; 3; 5,32.0000; 30.0000; 28.0000
Q039,How many class tests and quizzes may be taken during the semester?,english,ENG (CSE) 101,assessment,assessment,verified,english,english,True,One class test and two quizzes may be taken.,"Class Tests: Altogether 4 class tests may be taken during the semester,2 class tests will be taken for midterm and 2 class tests will be taken for final term. Out of these 2 class tests for each term best I class tests will be counted. No makeup class tests will be taken. Students are strongly recommended not to miss any class tests. Assignment: The students will have to form a group of maximum 4 members. The topic or case studies will be given as assignment in groups during the class which they have to prepare at home and will submit on or before the due date. No late submission of assignments will be accepted. Students will have to do the presentation on the given topic as assignment.",True,0.500,fast_extractive,fast_extractive,document1.pdf,4,26.0000,document3.pdf,5,26.0000,document2.pdf,8,24.0000,0.004,False,document1.pdf; document3.pdf; document2.pdf,4; 5; 8,26.0000; 26.0000; 24.0000
Q039,একটি Semester-এ কতটি Class Test এবং Quiz নেওয়া হতে পারে?,bangla,ENG (CSE) 101,assessment,assessment,verified,bangla,bangla,True,One class test and two quizzes may be taken.,"উত্তর: Class Test and Quizzes: Altogether 1 class test and 2 quizzes may be taken during the semester, 1 class test and 1 quiz will be taken for midterm and 1 quiz will be taken for final term. Marks for all of the class tests and quizzes will be counted. No makeup class tests and quizzes will be taken. Students are strongly recommended not to miss any class tests. Presentation: The students will have to give individual presentations. The topic will be given during the class which they have to prepare at home and will submit on or before the due date. No late submission of presentations will be accepted. Students will have to do the presentation on the given topic.",True,0.750,fast_extractive,fast_extractive,document3.pdf,5,20.0000,document1.pdf,4,19.0000,document1.pdf,5,18.0000,0.005,False,document3.pdf; document1.pdf; document1.pdf,5; 4; 5,20.0000; 19.0000; 18.0000
Q039,Ekta Semester-e koyti Class Test ebong Quiz neya hote pare?,banglish,ENG (CSE) 101,assessment,assessment,verified,banglish,banglish,True,One class test and two quizzes may be taken.,"Ei information-ta: Class Test and Quizzes: Altogether 1 class test and 2 quizzes may be taken during the semester, 1 class test and 1 quiz will be taken for midterm and 1 quiz will be taken for final term. Marks for all of the class tests and quizzes will be counted. No makeup class tests and quizzes will be taken. Students are strongly recommended not to miss any class tests. Presentation: The students will have to give individual presentations. The topic will be given during the class which they have to prepare at home and will submit on or before the due date. No late submission of presentations will be accepted. Students will have to do the presentation on the given topic.",True,0.750,fast_extractive,fast_extractive,document3.pdf,5,21.0000,document1.pdf,4,20.0000,document1.pdf,5,18.0000,0.005,False,document3.pdf; document1.pdf; document1.pdf,5; 4; 5,21.0000; 20.0000; 18.0000
Q040,What percentage of the total evaluation is allocated to the Term Examination?,english,ENG (CSE) 101,final_exam_marks,final_exam_marks,verified,english,english,True,50% of the total evaluation is allocated to the Term Examination.,Final Exam: 50%.,True,0.125,fast_extractive,fast_extractive,document2.pdf,9,50.0000,document1.pdf,5,38.0000,document3.pdf,6,38.0000,0.004,False,document2.pdf; document1.pdf; document3.pdf,9; 5; 6,50.0000; 38.0000; 38.0000
Q040,মোট Evaluation-এর কত শতাংশ Term Examination-এর জন্য বরাদ্দ করা হয়েছে?,bangla,ENG (CSE) 101,final_exam_marks,final_exam_marks,verified,bangla,bangla,True,50% of the total evaluation is allocated to the Term Examination.,উত্তর: Final Exam: 50%.,True,0.125,fast_extractive,fast_extractive,document2.pdf,9,48.0000,document1.pdf,5,38.0000,document3.pdf,6,38.0000,0.007,False,document2.pdf; document1.pdf; document3.pdf,9; 5; 6,48.0000; 38.0000; 38.0000
Q040,Total Evaluation-er koto percent Term Examination-er jonno boraddo kora hoyeche?,banglish,ENG (CSE) 101,final_exam_marks,final_exam_marks,verified,banglish,banglish,True,50% of the total evaluation is allocated to the Term Examination.,Final exam-er mark holo 50%.,True,0.125,fast_extractive,fast_extractive,document2.pdf,9,52.0000,document1.pdf,5,40.0000,document3.pdf,6,40.0000,0.006,False,document2.pdf; document1.pdf; document3.pdf,9; 5; 6,52.0000; 40.0000; 40.0000
Q041,What is the course code and title of MTH 101?,english,MTH 101,course_metadata,course_metadata,verified,english,english,True,"The course code is MTH 101, and the title is Math-I: Calculus I.",Course code: MTH 101. Course title: Math-I: Calculus I.,True,1.000,fast_extractive,fast_extractive,document1.pdf,1,34.0000,document1.pdf,2,20.0000,document1.pdf,3,20.0000,0.003,False,document1.pdf; document1.pdf; document1.pdf,1; 2; 3,34.0000; 20.0000; 20.0000
Q041,MTH 101 কোর্সের কোর্স কোড এবং শিরোনাম কী?,bangla,MTH 101,course_metadata,course_metadata,verified,bangla,bangla,True,"The course code is MTH 101, and the title is Math-I: Calculus I.",উত্তর: Course code: MTH 101. Course title: Math-I: Calculus I.,True,1.000,fast_extractive,fast_extractive,document1.pdf,1,30.0000,document1.pdf,2,20.0000,document1.pdf,3,20.0000,0.005,False,document1.pdf; document1.pdf; document1.pdf,1; 2; 3,30.0000; 20.0000; 20.0000
Q041,MTH 101 course-er course code ebong title ki?,banglish,MTH 101,course_metadata,course_metadata,verified,banglish,banglish,True,"The course code is MTH 101, and the title is Math-I: Calculus I.",Course-er code holo MTH 101. Course title: Math-I: Calculus I.,True,1.000,fast_extractive,fast_extractive,document1.pdf,1,35.0000,document1.pdf,2,21.0000,document1.pdf,3,21.0000,0.004,False,document1.pdf; document1.pdf; document1.pdf,1; 2; 3,35.0000; 21.0000; 21.0000
Q042,What are the main objectives of Calculus I?,english,MTH 101,course_objective,course_objective,verified,english,english,True,"The main objectives are to understand limits, continuity, differentiability and rate of change; learn integration techniques; apply differentiation and integration to engineering problems; and calculate length, area, volume, center of gravity and average value.","• Define the limit, continuity and differentiability of functions, identify the rate of change of a function with respect to independent variables and describe the different techniques of evaluating indefinite and definite integrals. • Apply the concepts or technique s of differentiation and integration to solve the problems related to engineering study. • Calculate the length, area, volume, center of gravity and average value related to engineering study.",True,0.800,fast_extractive,fast_extractive,document1.pdf,1,46.0000,document1.pdf,2,23.0000,document1.pdf,6,22.0000,0.002,False,document1.pdf; document1.pdf; document1.pdf,1; 2; 6,46.0000; 23.0000; 22.0000
Q042,Calculus I কোর্সের প্রধান উদ্দেশ্যগুলো কী?,bangla,MTH 101,course_objective,course_objective,verified,bangla,bangla,True,"The main objectives are to understand limits, continuity, differentiability and rate of change; learn integration techniques; apply differentiation and integration to engineering problems; and calculate length, area, volume, center of gravity and average value.","উত্তর: • Define the limit, continuity and differentiability of functions, identify the rate of change of a function with respect to independent variables and describe the different techniques of evaluating indefinite and definite integrals. • Apply the concepts or technique s of differentiation and integration to solve the problems related to engineering study. • Calculate the length, area, volume, center of gravity and average value related to engineering study.",True,0.800,fast_extractive,fast_extractive,document1.pdf,1,44.0000,document1.pdf,2,22.0000,document1.pdf,6,22.0000,0.003,False,document1.pdf; document1.pdf; document1.pdf,1; 2; 6,44.0000; 22.0000; 22.0000
Q042,Calculus I course-er main objectives-gulo ki?,banglish,MTH 101,course_objective,course_objective,verified,banglish,english,False,"The main objectives are to understand limits, continuity, differentiability and rate of change; learn integration techniques; apply differentiation and integration to engineering problems; and calculate length, area, volume, center of gravity and average value.","Ei information-ta: • Define the limit, continuity and differentiability of functions, identify the rate of change of a function with respect to independent variables and describe the different techniques of evaluating indefinite and definite integrals. • Apply the concepts or technique s of differentiation and integration to solve the problems related to engineering study. • Calculate the length, area, volume, center of gravity and average value related to engineering study.",False,0.800,fast_extractive,fast_extractive,document1.pdf,1,47.0000,document1.pdf,2,24.0000,document1.pdf,6,23.0000,0.004,False,document1.pdf; document1.pdf; document1.pdf,1; 2; 6,47.0000; 24.0000; 23.0000
Q043,What is CLO 1 of MTH 101?,english,MTH 101,clo,clo,verified,english,english,True,"CLO 1 is to define limits, continuity and differentiability and identify the rate of change.","CLO 1: Define the limit, continuity and differentiability of functions, identify the rate of change of a function with respect to independent variables.",True,0.900,fast_extractive,fast_extractive,document1.pdf,1,50.0000,document1.pdf,2,40.0000,document1.pdf,3,40.0000,0.002,False,document1.pdf; document1.pdf; document1.pdf,1; 2; 3,50.0000; 40.0000; 40.0000
Q043,MTH 101-এর CLO 1 কী?,bangla,MTH 101,clo,clo,verified,bangla,bangla,True,"CLO 1 is to define limits, continuity and differentiability and identify the rate of change.","উত্তর: CLO 1: Define the limit, continuity and differentiability of functions, identify the rate of change of a function with respect to independent variables.",True,0.900,fast_extractive,fast_extractive,document1.pdf,1,50.0000,document1.pdf,2,40.0000,document1.pdf,3,40.0000,0.003,False,document1.pdf; document1.pdf; document1.pdf,1; 2; 3,50.0000; 40.0000; 40.0000
Q043,MTH 101-er CLO 1 ki?,banglish,MTH 101,clo,clo,verified,banglish,banglish,True,"CLO 1 is to define limits, continuity and differentiability and identify the rate of change.","CLO 1 holo Define the limit, continuity and differentiability of functions, identify the rate of change of a function with respect to independent variables.",True,0.900,fast_extractive,fast_extractive,document1.pdf,1,51.0000,document1.pdf,2,41.0000,document1.pdf,3,41.0000,0.003,False,document1.pdf; document1.pdf; document1.pdf,1; 2; 3,51.0000; 41.0000; 41.0000
Q044,What is CLO 2 of MTH 101?,english,MTH 101,clo,clo,verified,english,english,True,CLO 2 is to describe different techniques for evaluating indefinite and definite integrals.,CLO 2: Describe the different techniques of evaluating indefinite and definite integrals.,True,0.800,fast_extractive,fast_extractive,document1.pdf,1,40.0000,document1.pdf,2,40.0000,document1.pdf,3,40.0000,0.002,False,document1.pdf; document1.pdf; document1.pdf,1; 2; 3,40.0000; 40.0000; 40.0000
Q044,MTH 101-এর CLO 2 কী?,bangla,MTH 101,clo,clo,verified,bangla,bangla,True,CLO 2 is to describe different techniques for evaluating indefinite and definite integrals.,উত্তর: CLO 2: Describe the different techniques of evaluating indefinite and definite integrals.,True,0.800,fast_extractive,fast_extractive,document1.pdf,1,40.0000,document1.pdf,2,40.0000,document1.pdf,3,40.0000,0.003,False,document1.pdf; document1.pdf; document1.pdf,1; 2; 3,40.0000; 40.0000; 40.0000
Q044,MTH 101-er CLO 2 ki?,banglish,MTH 101,clo,clo,verified,banglish,banglish,True,CLO 2 is to describe different techniques for evaluating indefinite and definite integrals.,CLO 2 holo Describe the different techniques of evaluating indefinite and definite integrals.,True,0.800,fast_extractive,fast_extractive,document1.pdf,1,41.0000,document1.pdf,2,41.0000,document1.pdf,3,41.0000,0.003,False,document1.pdf; document1.pdf; document1.pdf,1; 2; 3,41.0000; 41.0000; 41.0000
Q045,What is CLO 3 of MTH 101?,english,MTH 101,clo,clo,verified,english,english,True,CLO 3 is to apply concepts or techniques of differentiation and integration to solve engineering-related problems.,CLO 3: Apply the concepts or techniques of differentiation and integration to solve the problems related to engineering study.,True,1.000,fast_extractive,fast_extractive,document1.pdf,1,40.0000,document1.pdf,2,40.0000,document1.pdf,3,40.0000,0.002,False,document1.pdf; document1.pdf; document1.pdf,1; 2; 3,40.0000; 40.0000; 40.0000
Q045,MTH 101-এর CLO 3 কী?,bangla,MTH 101,clo,clo,verified,bangla,bangla,True,CLO 3 is to apply concepts or techniques of differentiation and integration to solve engineering-related problems.,উত্তর: CLO 3: Apply the concepts or techniques of differentiation and integration to solve the problems related to engineering study.,True,1.000,fast_extractive,fast_extractive,document1.pdf,1,40.0000,document1.pdf,2,40.0000,document1.pdf,3,40.0000,0.003,False,document1.pdf; document1.pdf; document1.pdf,1; 2; 3,40.0000; 40.0000; 40.0000
Q045,MTH 101-er CLO 3 ki?,banglish,MTH 101,clo,clo,verified,banglish,banglish,True,CLO 3 is to apply concepts or techniques of differentiation and integration to solve engineering-related problems.,CLO 3 holo Apply the concepts or techniques of differentiation and integration to solve the problems related to engineering study.,True,1.000,fast_extractive,fast_extractive,document1.pdf,1,41.0000,document1.pdf,2,41.0000,document1.pdf,3,41.0000,0.003,False,document1.pdf; document1.pdf; document1.pdf,1; 2; 3,41.0000; 41.0000; 41.0000
Q046,What is CLO 4 of MTH 101?,english,MTH 101,clo,clo,verified,english,english,True,CLO 4 is to use Gamma and Beta functions to evaluate integrals.,CLO 4: Use of Gamma and Beta functions to evaluate integrals.,True,1.000,fast_extractive,fast_extractive,document1.pdf,1,40.0000,document1.pdf,2,40.0000,document1.pdf,3,40.0000,0.002,False,document1.pdf; document1.pdf; document1.pdf,1; 2; 3,40.0000; 40.0000; 40.0000
Q046,MTH 101-এর CLO 4 কী?,bangla,MTH 101,clo,clo,verified,bangla,bangla,True,CLO 4 is to use Gamma and Beta functions to evaluate integrals.,উত্তর: CLO 4: Use of Gamma and Beta functions to evaluate integrals.,True,1.000,fast_extractive,fast_extractive,document1.pdf,1,40.0000,document1.pdf,2,40.0000,document1.pdf,3,40.0000,0.003,False,document1.pdf; document1.pdf; document1.pdf,1; 2; 3,40.0000; 40.0000; 40.0000
Q046,MTH 101-er CLO 4 ki?,banglish,MTH 101,clo,clo,verified,banglish,banglish,True,CLO 4 is to use Gamma and Beta functions to evaluate integrals.,CLO 4 holo Use of Gamma and Beta functions to evaluate integrals.,True,1.000,fast_extractive,fast_extractive,document1.pdf,1,41.0000,document1.pdf,2,41.0000,document1.pdf,3,41.0000,0.003,False,document1.pdf; document1.pdf; document1.pdf,1; 2; 3,41.0000; 41.0000; 41.0000
Q047,What is CLO 5 of MTH 101?,english,MTH 101,clo,clo,verified,english,english,True,"CLO 5 is to calculate length, area, volume, center of gravity and average value.","CLO 5: Calculate the length, area, volume, center of gravity and average value related to engineering study.",True,1.000,fast_extractive,fast_extractive,document1.pdf,1,40.0000,document1.pdf,2,40.0000,document1.pdf,3,22.0000,0.003,False,document1.pdf; document1.pdf; document1.pdf,1; 2; 3,40.0000; 40.0000; 22.0000
Q047,MTH 101-এর CLO 5 কী?,bangla,MTH 101,clo,clo,verified,bangla,bangla,True,"CLO 5 is to calculate length, area, volume, center of gravity and average value.","উত্তর: CLO 5: Calculate the length, area, volume, center of gravity and average value related to engineering study.",True,1.000,fast_extractive,fast_extractive,document1.pdf,1,40.0000,document1.pdf,2,40.0000,document1.pdf,3,22.0000,0.003,False,document1.pdf; document1.pdf; document1.pdf,1; 2; 3,40.0000; 40.0000; 22.0000
Q047,MTH 101-er CLO 5 ki?,banglish,MTH 101,clo,clo,verified,banglish,banglish,True,"CLO 5 is to calculate length, area, volume, center of gravity and average value.","CLO 5 holo Calculate the length, area, volume, center of gravity and average value related to engineering study.",True,1.000,fast_extractive,fast_extractive,document1.pdf,1,41.0000,document1.pdf,2,41.0000,document1.pdf,3,23.0000,0.003,False,document1.pdf; document1.pdf; document1.pdf,1; 2; 3,41.0000; 41.0000; 23.0000
Q048,What topics are included under Functions?,english,MTH 101,topics,topics,verified,english,english,True,"Graphing functions, mathematical models, linear, polynomial, power, algebraic, trigonometric, exponential and logarithmic functions, transformations, inverse functions and growth of functions.","Topics under Functions:
- Graphing Functions
- Mathematical Models
- Commonly used Functions (Linear
- Polynomial
- Power)
- Mathematical Models
- Commonly Used Functions (Algebraic
- Trigonometric
- Exponential
- Logarithmic Functions)
- Transformations (Scaling
- Reflection
- Composition)
- Inverse of Functions
- Growth of Functions",True,1.000,structured_extractive,structured_extractive,document1.pdf,2,24.0000,document3.pdf,2,18.0000,document1.pdf,3,13.0000,0.004,False,document1.pdf; document3.pdf; document1.pdf,2; 2; 3,24.0000; 18.0000; 13.0000
Q048,Functions-এর অধীনে কোন কোন বিষয় অন্তর্ভুক্ত রয়েছে?,bangla,MTH 101,topics,topics,verified,bangla,banglish,False,"Graphing functions, mathematical models, linear, polynomial, power, algebraic, trigonometric, exponential and logarithmic functions, transformations, inverse functions and growth of functions.","Functions-er odhine bishoygulo:
- Graphing Functions
- Mathematical Models
- Commonly used Functions (Linear
- Polynomial
- Power)
- Mathematical Models
- Commonly Used Functions (Algebraic
- Trigonometric
- Exponential
- Logarithmic Functions)
- Transformations (Scaling
- Reflection
- Composition)
- Inverse of Functions
- Growth of Functions",False,1.000,structured_extractive,structured_extractive,document1.pdf,2,24.0000,document3.pdf,2,16.0000,document1.pdf,3,11.0000,0.005,False,document1.pdf; document3.pdf; document1.pdf,2; 2; 3,24.0000; 16.0000; 11.0000
Q048,Functions-er under-e kon kon topic include kora hoyeche?,banglish,MTH 101,topics,topics,verified,banglish,banglish,True,"Graphing functions, mathematical models, linear, polynomial, power, algebraic, trigonometric, exponential and logarithmic functions, transformations, inverse functions and growth of functions.","Functions-er under-e topics:
- Graphing Functions
- Mathematical Models
- Commonly used Functions (Linear
- Polynomial
- Power)
- Mathematical Models
- Commonly Used Functions (Algebraic
- Trigonometric
- Exponential
- Logarithmic Functions)
- Transformations (Scaling
- Reflection
- Composition)
- Inverse of Functions
- Growth of Functions",True,1.000,structured_extractive,structured_extractive,document1.pdf,2,25.0000,document3.pdf,2,19.0000,document1.pdf,3,13.0000,0.006,False,document1.pdf; document3.pdf; document1.pdf,2; 2; 3,25.0000; 19.0000; 13.0000
Q049,What topics are included under Limits?,english,MTH 101,topics,topics,verified,english,english,True,"One-sided limits, infinite limits, limit laws, Sandwich Theorem, formal definition of limits, continuity, Intermediate Value Theorem, limits at infinity and horizontal asymptotes.","Topics under Limits:
- Concepts
- One Sided Limits
- Infinite limits
- Limit Laws
- Sandwich Theorem
- Formal Definition of Limits
- Continuity of Functions
- Intermediate Value Theorem
- Its Application
- Limits at Infini ty
- The Horizontal Asymptotes",True,0.944,structured_extractive,structured_extractive,document1.pdf,2,24.0000,document3.pdf,2,18.0000,document2.pdf,2,11.0000,0.004,False,document1.pdf; document3.pdf; document2.pdf,2; 2; 2,24.0000; 18.0000; 11.0000
Q049,Limits-এর অধীনে কোন কোন বিষয় অন্তর্ভুক্ত রয়েছে?,bangla,MTH 101,topics,topics,verified,bangla,banglish,False,"One-sided limits, infinite limits, limit laws, Sandwich Theorem, formal definition of limits, continuity, Intermediate Value Theorem, limits at infinity and horizontal asymptotes.","Limits-er odhine bishoygulo:
- Concepts
- One Sided Limits
- Infinite limits
- Limit Laws
- Sandwich Theorem
- Formal Definition of Limits
- Continuity of Functions
- Intermediate Value Theorem
- Its Application
- Limits at Infini ty
- The Horizontal Asymptotes",False,0.944,structured_extractive,structured_extractive,document1.pdf,2,24.0000,document3.pdf,2,16.0000,document2.pdf,2,10.0000,0.006,False,document1.pdf; document3.pdf; document2.pdf,2; 2; 2,24.0000; 16.0000; 10.0000
Q049,Limits-er under-e kon kon topic include kora hoyeche?,banglish,MTH 101,topics,topics,verified,banglish,banglish,True,"One-sided limits, infinite limits, limit laws, Sandwich Theorem, formal definition of limits, continuity, Intermediate Value Theorem, limits at infinity and horizontal asymptotes.","Limits-er under-e topics:
- Concepts
- One Sided Limits
- Infinite limits
- Limit Laws
- Sandwich Theorem
- Formal Definition of Limits
- Continuity of Functions
- Intermediate Value Theorem
- Its Application
- Limits at Infini ty
- The Horizontal Asymptotes",True,0.944,structured_extractive,structured_extractive,document1.pdf,2,25.0000,document3.pdf,2,19.0000,document2.pdf,2,12.0000,0.006,False,document1.pdf; document3.pdf; document2.pdf,2; 2; 2,25.0000; 19.0000; 12.0000
Q050,What topics are covered under Derivatives?,english,MTH 101,topics,topics,verified,english,english,True,"Derivatives and rate of change, derivatives as functions, differentiability of functions and rules and techniques of differentiation.","Topics under Derivatives:
- Derivatives
- Rate of Change
- Derivatives as Functions
- Differentiability of Functions
- Rules
- Techniques of Differentiation",True,1.000,structured_extractive,structured_extractive,document1.pdf,2,24.0000,document3.pdf,2,18.0000,document2.pdf,2,11.0000,0.004,False,document1.pdf; document3.pdf; document2.pdf,2; 2; 2,24.0000; 18.0000; 11.0000
Q050,Derivatives-এর অধীনে কোন কোন বিষয় পড়ানো হয়?,bangla,MTH 101,topics,topics,verified,bangla,banglish,False,"Derivatives and rate of change, derivatives as functions, differentiability of functions and rules and techniques of differentiation.","Derivatives-er odhine bishoygulo:
- Derivatives
- Rate of Change
- Derivatives as Functions
- Differentiability of Functions
- Rules
- Techniques of Differentiation",False,1.000,structured_extractive,structured_extractive,document1.pdf,2,24.0000,document3.pdf,2,16.0000,document2.pdf,2,10.0000,0.005,False,document1.pdf; document3.pdf; document2.pdf,2; 2; 2,24.0000; 16.0000; 10.0000
Q050,Derivatives-er under-e kon kon topic porano hoy?,banglish,MTH 101,topics,topics,verified,banglish,banglish,True,"Derivatives and rate of change, derivatives as functions, differentiability of functions and rules and techniques of differentiation.","Derivatives-er under-e topics:
- Derivatives
- Rate of Change
- Derivatives as Functions
- Differentiability of Functions
- Rules
- Techniques of Differentiation",True,1.000,structured_extractive,structured_extractive,document1.pdf,2,25.0000,document3.pdf,2,19.0000,document2.pdf,2,12.0000,0.005,False,document1.pdf; document3.pdf; document2.pdf,2; 2; 2,25.0000; 19.0000; 12.0000
Q051,What applications of differentiation are included in the course?,english,MTH 101,topics,topics,verified,english,english,True,"Rates of change, exponential growth and decay, linear approximation and differentials, minimum and maximum value, first and second derivative tests, L'Hospital's Rule and curve sketching.","Topics include 15. Alignment of topics of the courses with CLOs: SL Topic/ Content Course Outcome 1 Overview of the syllabus, Introduction to basic grammar like Articles CLO1 2 Subject Verb Agreement and Prepositions; Quiz 1 CLO1 3 Pronouns and possessives, Reading comprehension CLO1, CLO2 4 Tense; Class Test 1 CLO1 5 letter writing (Order, Apology, Complain, Request) CLO3 6 Email Writing CLO4 7 Review of Midterm Syllabus MIDTERM EXAM 8 Discussion of Midterm Exam Result, Conditional Sentences CLO1, CLO2 9 Joining sentences CLO1 10 Modals Verbs, Quiz 2 CLO1 11 Commonly confusing words CLO2 12 Punctuation, capital letters and Spelling (Error Correction) CLO1, CLO2 13 Film and book review; Presentation CLO4 14 Paragraph writing and Review of Final Exam Syllabus CLO3, CLO4.",True,0.050,structured_extractive,structured_extractive,document3.pdf,2,16.0000,document1.pdf,2,14.0000,document2.pdf,2,10.0000,0.002,False,document3.pdf; document1.pdf; document2.pdf,2; 2; 2,16.0000; 14.0000; 10.0000
Q051,Differentiation-এর কোন কোন Application কোর্সে অন্তর্ভুক্ত রয়েছে?,bangla,MTH 101,topics,topics,verified,bangla,bangla,True,"Rates of change, exponential growth and decay, linear approximation and differentials, minimum and maximum value, first and second derivative tests, L'Hospital's Rule and curve sketching.","উত্তর: Topics include 15. Alignment of topics of the courses with CLOs: SL Topic/ Content Course Outcome 1 Overview of the syllabus, Introduction to basic grammar like Articles CLO1 2 Subject Verb Agreement and Prepositions; Quiz 1 CLO1 3 Pronouns and possessives, Reading comprehension CLO1, CLO2 4 Tense; Class Test 1 CLO1 5 letter writing (Order, Apology, Complain, Request) CLO3 6 Email Writing CLO4 7 Review of Midterm Syllabus MIDTERM EXAM 8 Discussion of Midterm Exam Result, Conditional Sentences CLO1, CLO2 9 Joining sentences CLO1 10 Modals Verbs, Quiz 2 CLO1 11 Commonly confusing words CLO2 12 Punctuation, capital letters and Spelling (Error Correction) CLO1, CLO2 13 Film and book review; Presentation CLO4 14 Paragraph writing and Review of Final Exam Syllabus CLO3, CLO4.",True,0.050,structured_extractive,structured_extractive,document3.pdf,2,16.0000,document1.pdf,2,14.0000,document2.pdf,2,12.0000,0.005,False,document3.pdf; document1.pdf; document2.pdf,2; 2; 2,16.0000; 14.0000; 12.0000
Q051,Differentiation-er kon kon Application course-e include kora hoyeche?,banglish,MTH 101,topics,topics,verified,banglish,banglish,True,"Rates of change, exponential growth and decay, linear approximation and differentials, minimum and maximum value, first and second derivative tests, L'Hospital's Rule and curve sketching.","Ei information-ta: Topics include 15. Alignment of topics of the courses with CLOs: SL Topic/ Content Course Outcome 1 Overview of the syllabus, Introduction to basic grammar like Articles CLO1 2 Subject Verb Agreement and Prepositions; Quiz 1 CLO1 3 Pronouns and possessives, Reading comprehension CLO1, CLO2 4 Tense; Class Test 1 CLO1 5 letter writing (Order, Apology, Complain, Request) CLO3 6 Email Writing CLO4 7 Review of Midterm Syllabus MIDTERM EXAM 8 Discussion of Midterm Exam Result, Conditional Sentences CLO1, CLO2 9 Joining sentences CLO1 10 Modals Verbs, Quiz 2 CLO1 11 Commonly confusing words CLO2 12 Punctuation, capital letters and Spelling (Error Correction) CLO1, CLO2 13 Film and book review; Presentation CLO4 14 Paragraph writing and Review of Final Exam Syllabus CLO3, CLO4.",True,0.050,structured_extractive,structured_extractive,document3.pdf,2,17.0000,document1.pdf,2,15.0000,document2.pdf,2,13.0000,0.004,False,document3.pdf; document1.pdf; document2.pdf,2; 2; 2,17.0000; 15.0000; 13.0000
