question_id,language,question,reference,final_answer,answer_strategy,generation_used,generation_attempts,retry_used,support_status,target_language,language_validation_passed,language_validation_reason,runtime_language_validation_passed,grounding_validation_passed,grounding_validation_reason,generation_rejection_reason,fact_tokens_required,fact_tokens_preserved,fact_preservation_applicable,automatic_precision,automatic_recall,automatic_f1,source,page,supporting_excerpt,retrieval_seconds,answering_seconds,generation_seconds,retry_seconds,total_seconds,prompt_tokens,completion_tokens,tokens_per_second,rss_bytes,available_ram_bytes,swap_used_bytes,error,answer_bank_enabled,reranker_enabled
Q081,bangla,CSE 101 Introduction to Computer Science & Programming Methodology কোর্সের prerequisite কী দেওয়া আছে?,CSE 101 Introduction to Computer Science & Programming Methodology কোর্সের জন্য কোনো prerequisite দেওয়া নেই।,বিশ্ববিদ্যালয়ের নথিতে এই বিষয়ে পরস্পরবিরোধী তথ্য রয়েছে।,conflicting,False,0,False,conflicting,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,GENERATION_NOT_USED,,"[""101"", ""cse101""]",False,True,0.0,0.0,0.0,curricula_BSc-Curriculum-New.pdf,51,CSE 101 Introduction to Computer Science & Programming Methodology 3.00 Nil,0.16702390000000378,0.001058899999861751,0.0,0.0,0.16935609999973167,0,0,0.0,2020958208,2804764672,1341333504,,False,False
Q081,banglish,CSE 101 Introduction to Computer Science & Programming Methodology course-er prerequisite ki deya ache?,CSE 101 Introduction to Computer Science & Programming Methodology course-er jonno kono prerequisite deya nei.,University document-gulote ei bishoye conflicting information ache.,conflicting,False,0,False,conflicting,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,GENERATION_NOT_USED,,"[""101"", ""cse101""]",False,True,0.0,0.0,0.0,curricula_BSc-Curriculum-New.pdf,51,CSE 101 Introduction to Computer Science & Programming Methodology 3.00 Nil,0.16336709999995946,0.0009802000004128786,0.0,0.0,0.16613909999978205,0,0,0.0,2021072896,2804277248,1341333504,,False,False
Q082,english,What prerequisite is listed for CSE 102 Introduction to Computer Sc. & Programming Methodology Lab?,No prerequisite is listed for CSE 102 Introduction to Computer Sc. & Programming Methodology Lab.,The prerequisite for CSE 102 is None.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""102"", ""cse102""]",True,True,0.7142857142857143,0.35714285714285715,0.4761904761904762,curricula_BSc-Curriculum-New.pdf,61,Course Code: CSE 102 Course Title: Introduction to Computer Science & Programming Methodology Lab Credits: 1.50 Prerequisite: None Objective: Laboratory works and assignments will be based on CSE-101,0.16380329999992682,0.0018423999999868101,0.0,0.0,0.16926220000004832,0,0,0.0,2021117952,2803671040,1341333504,,False,False
Q082,bangla,CSE 102 Introduction to Computer Sc. & Programming Methodology Lab কোর্সের prerequisite কী দেওয়া আছে?,CSE 102 Introduction to Computer Sc. & Programming Methodology Lab কোর্সের জন্য কোনো prerequisite দেওয়া নেই।,CSE 102 কোর্সটির prerequisite হলো None।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""102"", ""cse102""]",True,True,0.5,0.2,0.28571428571428575,curricula_BSc-Curriculum-New.pdf,61,Course Code: CSE 102 Course Title: Introduction to Computer Science & Programming Methodology Lab Credits: 1.50 Prerequisite: None Objective: Laboratory works and assignments will be based on CSE-101,0.16471389999969688,0.000263100000211125,0.0,0.0,0.1673681000002034,0,0,0.0,2020696064,2801176576,1341333504,,False,False
Q082,banglish,CSE 102 Introduction to Computer Sc. & Programming Methodology Lab course-er prerequisite ki deya ache?,CSE 102 Introduction to Computer Sc. & Programming Methodology Lab course-er jonno kono prerequisite deya nei.,CSE 102 course-er prerequisite holo None.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""102"", ""cse102""]",True,True,0.6666666666666666,0.26666666666666666,0.3809523809523809,curricula_BSc-Curriculum-New.pdf,61,Course Code: CSE 102 Course Title: Introduction to Computer Science & Programming Methodology Lab Credits: 1.50 Prerequisite: None Objective: Laboratory works and assignments will be based on CSE-101,0.30551009999999224,0.00024589999975432875,0.0,0.0,0.3083897000001343,0,0,0.0,2020712448,2803003392,1341333504,,False,False
Q083,english,What prerequisite is listed for HSS 101 English I: Written and Spoken English?,No prerequisite is listed for HSS 101 English I: Written and Spoken English.,Prerequisite: Nil.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,False,UNSUPPORTED_FACTUAL_TOKENS,,"[""101"", ""hss101""]",False,True,0.5,0.08333333333333333,0.14285714285714285,curricula_BSc-Curriculum-New.pdf,51,HSS 101 English I: Written and Spoken English 3.00 Nil,0.16236639999988256,0.0020039999999426072,0.0,0.0,0.1684423000001516,0,0,0.0,2021105664,2801225728,1341333504,,False,False
Q083,bangla,HSS 101 English I: Written and Spoken English কোর্সের prerequisite কী দেওয়া আছে?,HSS 101 English I: Written and Spoken English কোর্সের জন্য কোনো prerequisite দেওয়া নেই।,অনুরোধ করা বিষয়টির কোর্সটির prerequisite হলো Nil।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""101"", ""hss101""]",False,True,0.14285714285714285,0.08333333333333333,0.10526315789473685,curricula_BSc-Curriculum-New.pdf,51,HSS 101 English I: Written and Spoken English 3.00 Nil,0.16405380000014702,0.0006140000000414148,0.0,0.0,0.16693539999960194,0,0,0.0,2022563840,2804236288,1341333504,,False,False
Q083,banglish,HSS 101 English I: Written and Spoken English course-er prerequisite ki deya ache?,HSS 101 English I: Written and Spoken English course-er jonno kono prerequisite deya nei.,Requested item-er course-er prerequisite holo Nil.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,UNSUPPORTED_FACTUAL_TOKENS,,"[""101"", ""hss101""]",False,True,0.3333333333333333,0.16666666666666666,0.2222222222222222,curricula_BSc-Curriculum-New.pdf,51,HSS 101 English I: Written and Spoken English 3.00 Nil,0.16191479999997682,0.00019870000005539623,0.0,0.0,0.16432469999972454,0,0,0.0,2022121472,2802327552,1341333504,,False,False
Q084,english,What prerequisite is listed for HSS 111(A) Bangladesh Studies: Society and Culture?,No prerequisite is listed for HSS 111(A) Bangladesh Studies: Society and Culture.,I couldn't find enough information in the provided university documents to answer this reliably.,unsupported,False,0,False,insufficient,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""111"", ""hss111""]",False,True,0.0,0.0,0.0,,,,0.1599965999998858,0.0011599999997997656,0.0,0.0,0.16382290000001376,0,0,0.0,2021257216,2801283072,1341333504,,False,False
Q084,bangla,HSS 111(A) Bangladesh Studies: Society and Culture কোর্সের prerequisite কী দেওয়া আছে?,HSS 111(A) Bangladesh Studies: Society and Culture কোর্সের জন্য কোনো prerequisite দেওয়া নেই।,প্রদত্ত বিশ্ববিদ্যালয়ের নথিতে নির্ভরযোগ্যভাবে উত্তর দেওয়ার মতো পর্যাপ্ত তথ্য পাওয়া যায়নি।,unsupported,False,0,False,insufficient,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,MODEL_ABSTAINED_DESPITE_VERIFIED_EVIDENCE,,"[""111"", ""hss111""]",False,True,0.0,0.0,0.0,,,,0.2138889999996536,0.00020730000005642069,0.0,0.0,0.21708429999989676,0,0,0.0,2021314560,2803163136,1341333504,,False,False
Q084,banglish,HSS 111(A) Bangladesh Studies: Society and Culture course-er prerequisite ki deya ache?,HSS 111(A) Bangladesh Studies: Society and Culture course-er jonno kono prerequisite deya nei.,Provided university document-e reliable answer deyar moto enough information paoa jayni.,unsupported,False,0,False,insufficient,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,MODEL_ABSTAINED_DESPITE_VERIFIED_EVIDENCE,,"[""111"", ""hss111""]",False,True,0.0,0.0,0.0,,,,0.20563549999997122,0.00018769999996948172,0.0,0.0,0.2085682000001725,0,0,0.0,2020823040,2802565120,1341329408,,False,False
Q085,english,What prerequisite is listed for HSS 111(B) Bangladesh Studies: Bangladesh History?,No prerequisite is listed for HSS 111(B) Bangladesh Studies: Bangladesh History.,I couldn't find enough information in the provided university documents to answer this reliably.,unsupported,False,0,False,insufficient,english,True,ENGLISH_BODY_VALID,True,True,GENERATION_NOT_USED,,"[""111"", ""hss111""]",False,True,0.0,0.0,0.0,,,,0.18604959999993298,0.001378599999952712,0.0,0.0,0.1891128999995999,0,0,0.0,2021347328,2802176000,1341329408,,False,False
Q085,bangla,HSS 111(B) Bangladesh Studies: Bangladesh History কোর্সের prerequisite কী দেওয়া আছে?,HSS 111(B) Bangladesh Studies: Bangladesh History কোর্সের জন্য কোনো prerequisite দেওয়া নেই।,প্রদত্ত বিশ্ববিদ্যালয়ের নথিতে নির্ভরযোগ্যভাবে উত্তর দেওয়ার মতো পর্যাপ্ত তথ্য পাওয়া যায়নি।,unsupported,False,0,False,insufficient,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,GENERATION_NOT_USED,,"[""111"", ""hss111""]",False,True,0.0,0.0,0.0,,,,0.1978730999999243,0.0007416000003104273,0.0,0.0,0.20101160000012896,0,0,0.0,2022809600,2798837760,1341329408,,False,False
Q085,banglish,HSS 111(B) Bangladesh Studies: Bangladesh History course-er prerequisite ki deya ache?,HSS 111(B) Bangladesh Studies: Bangladesh History course-er jonno kono prerequisite deya nei.,Provided university document-e reliable answer deyar moto enough information paoa jayni.,unsupported,False,0,False,insufficient,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,GENERATION_NOT_USED,,"[""111"", ""hss111""]",False,True,0.0,0.0,0.0,,,,0.20657779999964987,0.0006679000002804969,0.0,0.0,0.21038679999992382,0,0,0.0,2022170624,2797764608,1341329408,,False,False
Q086,english,What prerequisite is listed for PHY 101 Physics?,No prerequisite is listed for PHY 101 Physics.,The prerequisite for PHY 101 is None.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""101"", ""phy101""]",True,True,0.7142857142857143,0.625,0.6666666666666666,curricula_BSc-Curriculum-New.pdf,62,"Course Code: PHY 101 Course Title: Physics Credits: 3.00 Prerequisite: None Heat and Thermodynamics: Principle of temperature measurements: platinum resistance thermometer, thermo -electric thermometer, pyrometer; Kinetic theory of gases: Maxwell's distribution of molecular speeds, mean free path, equipartition of energy, Brownian motion, Van der Waal's equation of state, review of the First Law of thermodynamics and…",0.1899972000001071,0.0002534999998715648,0.0,0.0,0.19377540000004956,0,0,0.0,2021052416,2800041984,1341329408,,False,False
Q086,bangla,PHY 101 Physics কোর্সের prerequisite কী দেওয়া আছে?,PHY 101 Physics কোর্সের জন্য কোনো prerequisite দেওয়া নেই।,PHY 101 কোর্সটির prerequisite হলো None।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"[""101"", ""phy101""]",True,True,0.5,0.3333333333333333,0.4,curricula_BSc-Curriculum-New.pdf,62,"Course Code: PHY 101 Course Title: Physics Credits: 3.00 Prerequisite: None Heat and Thermodynamics: Principle of temperature measurements: platinum resistance thermometer, thermo -electric thermometer, pyrometer; Kinetic theory of gases: Maxwell's distribution of molecular speeds, mean free path, equipartition of energy, Brownian motion, Van der Waal's equation of state, review of the First Law of thermodynamics and…",0.19319099999984246,0.00013550000039685983,0.0,0.0,0.19704679999995278,0,0,0.0,2020941824,2790961152,1341329408,,False,False
Q086,banglish,PHY 101 Physics course-er prerequisite ki deya ache?,PHY 101 Physics course-er jonno kono prerequisite deya nei.,PHY 101 course-er prerequisite holo None.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"[""101"", ""phy101""]",True,True,0.6666666666666666,0.4444444444444444,0.5333333333333333,curricula_BSc-Curriculum-New.pdf,62,"Course Code: PHY 101 Course Title: Physics Credits: 3.00 Prerequisite: None Heat and Thermodynamics: Principle of temperature measurements: platinum resistance thermometer, thermo -electric thermometer, pyrometer; Kinetic theory of gases: Maxwell's distribution of molecular speeds, mean free path, equipartition of energy, Brownian motion, Van der Waal's equation of state, review of the First Law of thermodynamics and…",0.2103492000001097,0.000105000000075961,0.0,0.0,0.21370699999988574,0,0,0.0,2021806080,2792595456,1341329408,,False,False
Q087,english,What prerequisite is listed for PHY 102 Physics Lab?,No prerequisite is listed for PHY 102 Physics Lab.,The prerequisite for PHY 102 is None.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""102"", ""phy102""]",True,True,0.7142857142857143,0.5555555555555556,0.6250000000000001,curricula_BSc-Curriculum-New.pdf,63,"Course Code: PHY 102 Course Title: Physics Lab Credits: 1.5 Prerequisite: None Lab work based on theory, assigned by the course teacher.",0.23486170000023776,0.0002181999998356332,0.0,0.0,0.23806789999980538,0,0,0.0,2021752832,2762784768,1337913344,,False,False
Q087,bangla,PHY 102 Physics Lab কোর্সের prerequisite কী দেওয়া আছে?,PHY 102 Physics Lab কোর্সের জন্য কোনো prerequisite দেওয়া নেই।,PHY 102 কোর্সটির prerequisite হলো None।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"[""102"", ""phy102""]",True,True,0.5,0.3,0.37499999999999994,curricula_BSc-Curriculum-New.pdf,63,"Course Code: PHY 102 Course Title: Physics Lab Credits: 1.5 Prerequisite: None Lab work based on theory, assigned by the course teacher.",0.2628921000000446,9.470000031797099e-05,0.0,0.0,0.2659238000001096,0,0,0.0,2021797888,2762731520,1337651200,,False,False
Q087,banglish,PHY 102 Physics Lab course-er prerequisite ki deya ache?,PHY 102 Physics Lab course-er jonno kono prerequisite deya nei.,PHY 102 course-er prerequisite holo None.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"[""102"", ""phy102""]",True,True,0.6666666666666666,0.4,0.5,curricula_BSc-Curriculum-New.pdf,63,"Course Code: PHY 102 Course Title: Physics Lab Credits: 1.5 Prerequisite: None Lab work based on theory, assigned by the course teacher.",0.192559799999799,0.00012830000014218967,0.0,0.0,0.19623520000004646,0,0,0.0,2021675008,2762002432,1335947264,,False,False
Q088,english,"What prerequisite is listed for MTH 101 Math I: Basic Calculus, Co-ordinate Geometry?","No prerequisite is listed for MTH 101 Math I: Basic Calculus, Co-ordinate Geometry.",The prerequisite for MTH 101 is N/A.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""101"", ""mth101""]",True,True,0.7142857142857143,0.4166666666666667,0.5263157894736842,curricula_BSc-Curriculum-New.pdf,63,"Course Code: MTH 101 Course Title: Math I Credits: 3.00 Prerequisite: N/A Three dimensional geometry: Co-ordinates in three dimensions, direction cosines and direction ratios, planes, sphere, straight line and conicoids (basic definition and properties only). Concept of functions : Function, domain and range of a function, graphs of simple functions (exponential, logarithmic and trigonometric), inverse function, func…",0.20719839999992473,0.0003093000000262691,0.0,0.0,0.211698399999932,0,0,0.0,2022080512,2743296000,1310822400,,False,False
Q088,bangla,"MTH 101 Math I: Basic Calculus, Co-ordinate Geometry কোর্সের prerequisite কী দেওয়া আছে?","MTH 101 Math I: Basic Calculus, Co-ordinate Geometry কোর্সের জন্য কোনো prerequisite দেওয়া নেই।",MTH 101 কোর্সটির prerequisite হলো N/A।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"[""101"", ""mth101""]",True,True,0.6,0.23076923076923078,0.33333333333333337,curricula_BSc-Curriculum-New.pdf,63,"Course Code: MTH 101 Course Title: Math I Credits: 3.00 Prerequisite: N/A Three dimensional geometry: Co-ordinates in three dimensions, direction cosines and direction ratios, planes, sphere, straight line and conicoids (basic definition and properties only). Concept of functions : Function, domain and range of a function, graphs of simple functions (exponential, logarithmic and trigonometric), inverse function, func…",0.2045023000000583,0.00013100000023769098,0.0,0.0,0.20787119999977222,0,0,0.0,2021470208,2747424768,1310810112,,False,False
Q088,banglish,"MTH 101 Math I: Basic Calculus, Co-ordinate Geometry course-er prerequisite ki deya ache?","MTH 101 Math I: Basic Calculus, Co-ordinate Geometry course-er jonno kono prerequisite deya nei.",MTH 101 course-er prerequisite holo N/A.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"[""101"", ""mth101""]",True,True,0.6666666666666666,0.3076923076923077,0.42105263157894735,curricula_BSc-Curriculum-New.pdf,63,"Course Code: MTH 101 Course Title: Math I Credits: 3.00 Prerequisite: N/A Three dimensional geometry: Co-ordinates in three dimensions, direction cosines and direction ratios, planes, sphere, straight line and conicoids (basic definition and properties only). Concept of functions : Function, domain and range of a function, graphs of simple functions (exponential, logarithmic and trigonometric), inverse function, func…",0.2084138999998686,0.00010509999992791563,0.0,0.0,0.2119604999998046,0,0,0.0,2021761024,2745528320,1310810112,,False,False
Q089,english,What prerequisite is listed for CSE 103 Structured Programming?,The listed prerequisite for CSE 103 Structured Programming is CSE 101.,The prerequisite for CSE 103 is CSE 101.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""101"", ""103"", ""cse101"", ""cse103""]",True,True,1.0,0.7,0.8235294117647058,curricula_BSc-Curriculum-New.pdf,66,"Course Code: CSE 103 Course Title: Structured Programming Credits: 3.00 Prerequisite: CSE 101 Character Strings: Variable length character strings, String manipulat ion, Dynamic memory allocation. Recursive functions: Defining and working procedure, base condition. Structures: Concepts, Accessing members, Arrays of structures. Pointers: Fundamentals, declarations, Pointers and structures/arrays, Operations on Pointer…",0.20258800000010524,0.0003854999999930442,0.0,0.0,0.206418499999927,0,0,0.0,2020827136,2746871808,1310810112,,False,False
Q089,bangla,CSE 103 Structured Programming কোর্সের prerequisite কী দেওয়া আছে?,CSE 103 Structured Programming কোর্সের prerequisite হিসেবে CSE 101 দেওয়া আছে।,CSE 103 কোর্সটির prerequisite হলো CSE 101।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""101"", ""103"", ""cse101"", ""cse103""]",True,True,0.6666666666666666,0.4,0.5,curricula_BSc-Curriculum-New.pdf,66,"Course Code: CSE 103 Course Title: Structured Programming Credits: 3.00 Prerequisite: CSE 101 Character Strings: Variable length character strings, String manipulat ion, Dynamic memory allocation. Recursive functions: Defining and working procedure, base condition. Structures: Concepts, Accessing members, Arrays of structures. Pointers: Fundamentals, declarations, Pointers and structures/arrays, Operations on Pointer…",0.21504510000022492,0.0003065999999307678,0.0,0.0,0.21812229999977717,0,0,0.0,2021527552,2743468032,1310810112,,False,False
Q089,banglish,CSE 103 Structured Programming course-er prerequisite ki deya ache?,CSE 103 Structured Programming course-er prerequisite hisebe CSE 101 deya ache.,CSE 103 course-er prerequisite holo CSE 101.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""101"", ""103"", ""cse101"", ""cse103""]",True,True,0.6666666666666666,0.4,0.5,curricula_BSc-Curriculum-New.pdf,66,"Course Code: CSE 103 Course Title: Structured Programming Credits: 3.00 Prerequisite: CSE 101 Character Strings: Variable length character strings, String manipulat ion, Dynamic memory allocation. Recursive functions: Defining and working procedure, base condition. Structures: Concepts, Accessing members, Arrays of structures. Pointers: Fundamentals, declarations, Pointers and structures/arrays, Operations on Pointer…",0.3306170999999267,0.0002936000000772765,0.0,0.0,0.3345625000001746,0,0,0.0,2021613568,2740826112,1310810112,,False,False
Q090,english,What prerequisite is listed for CSE 104 Structured Programming Lab?,No prerequisite is listed for CSE 104 Structured Programming Lab.,The prerequisite for CSE 104 is None.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""104"", ""cse104""]",True,True,0.7142857142857143,0.5,0.588235294117647,curricula_BSc-Curriculum-New.pdf,66,Course Code: CSE 104 Course Title: Structured Programming Lab Credits: 1.50 Prerequisite: None Objectives: Laboratory works and assignments will be based on CSE – 103,0.18810380000013538,0.00022219999982553418,0.0,0.0,0.19102090000023964,0,0,0.0,2021629952,2739073024,1310810112,,False,False
Q090,bangla,CSE 104 Structured Programming Lab কোর্সের prerequisite কী দেওয়া আছে?,CSE 104 Structured Programming Lab কোর্সের জন্য কোনো prerequisite দেওয়া নেই।,CSE 104 কোর্সটির prerequisite হলো None।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""104"", ""cse104""]",True,True,0.5,0.2727272727272727,0.3529411764705882,curricula_BSc-Curriculum-New.pdf,66,Course Code: CSE 104 Course Title: Structured Programming Lab Credits: 1.50 Prerequisite: None Objectives: Laboratory works and assignments will be based on CSE – 103,0.19039810000003854,0.00030900000001565786,0.0,0.0,0.19434980000005453,0,0,0.0,2021634048,2738434048,1310679040,,False,False
Q090,banglish,CSE 104 Structured Programming Lab course-er prerequisite ki deya ache?,CSE 104 Structured Programming Lab course-er jonno kono prerequisite deya nei.,CSE 104 course-er prerequisite holo None.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""104"", ""cse104""]",True,True,0.6666666666666666,0.36363636363636365,0.4705882352941177,curricula_BSc-Curriculum-New.pdf,66,Course Code: CSE 104 Course Title: Structured Programming Lab Credits: 1.50 Prerequisite: None Objectives: Laboratory works and assignments will be based on CSE – 103,0.16091199999982564,0.00022059999992052326,0.0,0.0,0.1640266999997948,0,0,0.0,2022567936,2734104576,1310679040,,False,False
Q091,english,What prerequisite is listed for CSE 105 Discrete Mathematics?,No prerequisite is listed for CSE 105 Discrete Mathematics.,The prerequisite for CSE 105 is None.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""105"", ""cse105""]",True,True,0.7142857142857143,0.5555555555555556,0.6250000000000001,curricula_BSc-Curriculum-New.pdf,66,"Course Code: CSE 105 Course Title: Discrete Mathematics Credits: 3.00 Prerequisite: None Mathematical Models & Foundations: Logic, Proposition, Propositional Equivalence, Propositional and Predicate Calculus: Predicates, predicate formulas, Quantifiers, Statements and Compound statements, tautologies and contradictions, logic al equivalence, algebra of propositions and conditionals, arguments and theory of inference…",0.18846030000031533,0.00026130000014745747,0.0,0.0,0.1924773999999161,0,0,0.0,2022412288,2735374336,1310679040,,False,False
Q091,bangla,CSE 105 Discrete Mathematics কোর্সের prerequisite কী দেওয়া আছে?,CSE 105 Discrete Mathematics কোর্সের জন্য কোনো prerequisite দেওয়া নেই।,CSE 105 কোর্সটির prerequisite হলো None।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"[""105"", ""cse105""]",True,True,0.5,0.3,0.37499999999999994,curricula_BSc-Curriculum-New.pdf,66,"Course Code: CSE 105 Course Title: Discrete Mathematics Credits: 3.00 Prerequisite: None Mathematical Models & Foundations: Logic, Proposition, Propositional Equivalence, Propositional and Predicate Calculus: Predicates, predicate formulas, Quantifiers, Statements and Compound statements, tautologies and contradictions, logic al equivalence, algebra of propositions and conditionals, arguments and theory of inference…",0.1844997000002877,0.00011169999970661593,0.0,0.0,0.1879997999999432,0,0,0.0,2022436864,2734493696,1310679040,,False,False
Q091,banglish,CSE 105 Discrete Mathematics course-er prerequisite ki deya ache?,CSE 105 Discrete Mathematics course-er jonno kono prerequisite deya nei.,CSE 105 course-er prerequisite holo None.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"[""105"", ""cse105""]",True,True,0.6666666666666666,0.4,0.5,curricula_BSc-Curriculum-New.pdf,66,"Course Code: CSE 105 Course Title: Discrete Mathematics Credits: 3.00 Prerequisite: None Mathematical Models & Foundations: Logic, Proposition, Propositional Equivalence, Propositional and Predicate Calculus: Predicates, predicate formulas, Quantifiers, Statements and Compound statements, tautologies and contradictions, logic al equivalence, algebra of propositions and conditionals, arguments and theory of inference…",0.18894030000001294,0.00011889999996128608,0.0,0.0,0.19340890000012223,0,0,0.0,2021814272,2730827776,1310679040,,False,False
Q092,english,What prerequisite is listed for EEE 121 Electrical & Electronic Engineering I?,No prerequisite is listed for EEE 121 Electrical & Electronic Engineering I.,The prerequisite for EEE 121 is None.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""121"", ""eee121""]",True,True,0.7142857142857143,0.45454545454545453,0.5555555555555556,curricula_BSc-Curriculum-New.pdf,65,"Course Code: EEE 121 Course Title: Electrical & Electronic Engineering I Credits: 3.00 Prerequisite: None Basic concepts: current, voltage, emf, Ohm‘s law, Kirchoff‘s Current and Voltage Laws, Current and voltage divider rules, types of sources, source conversion methods, equivalent resistance, star -delta conversion; Network analysis and theorems : loop and nodal analysis, Superposition, Thevenin‘s, Norton‘s and Max…",0.19516599999997197,0.00026569999999992433,0.0,0.0,0.19931399999995847,0,0,0.0,2021888000,2734542848,1310679040,,False,False
Q092,bangla,EEE 121 Electrical & Electronic Engineering I কোর্সের prerequisite কী দেওয়া আছে?,EEE 121 Electrical & Electronic Engineering I কোর্সের জন্য কোনো prerequisite দেওয়া নেই।,EEE 121 কোর্সটির prerequisite হলো None।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"[""121"", ""eee121""]",True,True,0.5,0.2727272727272727,0.3529411764705882,curricula_BSc-Curriculum-New.pdf,65,"Course Code: EEE 121 Course Title: Electrical & Electronic Engineering I Credits: 3.00 Prerequisite: None Basic concepts: current, voltage, emf, Ohm‘s law, Kirchoff‘s Current and Voltage Laws, Current and voltage divider rules, types of sources, source conversion methods, equivalent resistance, star -delta conversion; Network analysis and theorems : loop and nodal analysis, Superposition, Thevenin‘s, Norton‘s and Max…",0.18915090000018608,0.00010359999987485935,0.0,0.0,0.1930221000002348,0,0,0.0,2021896192,2726703104,1310679040,,False,False
Q092,banglish,EEE 121 Electrical & Electronic Engineering I course-er prerequisite ki deya ache?,EEE 121 Electrical & Electronic Engineering I course-er jonno kono prerequisite deya nei.,EEE 121 course-er prerequisite holo None.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"[""121"", ""eee121""]",True,True,0.6666666666666666,0.36363636363636365,0.4705882352941177,curricula_BSc-Curriculum-New.pdf,65,"Course Code: EEE 121 Course Title: Electrical & Electronic Engineering I Credits: 3.00 Prerequisite: None Basic concepts: current, voltage, emf, Ohm‘s law, Kirchoff‘s Current and Voltage Laws, Current and voltage divider rules, types of sources, source conversion methods, equivalent resistance, star -delta conversion; Network analysis and theorems : loop and nodal analysis, Superposition, Thevenin‘s, Norton‘s and Max…",0.17578499999990527,9.589999990566866e-05,0.0,0.0,0.17884749999984706,0,0,0.0,2022825984,2729357312,1310679040,,False,False
