question_id,language,question,reference,final_answer,answer_strategy,generation_used,generation_attempts,retry_used,support_status,target_language,language_validation_passed,language_validation_reason,runtime_language_validation_passed,grounding_validation_passed,grounding_validation_reason,fact_tokens_required,fact_tokens_preserved,fact_preservation_applicable,automatic_precision,automatic_recall,automatic_f1,source,page,supporting_excerpt,retrieval_seconds,answering_seconds,generation_seconds,retry_seconds,total_seconds,answer_bank_enabled,reranker_enabled
Q081,bangla,CSE 101 Introduction to Computer Science & Programming Methodology কোর্সের prerequisite কী দেওয়া আছে?,CSE 101 Introduction to Computer Science & Programming Methodology কোর্সের জন্য কোনো prerequisite দেওয়া নেই।,বিশ্ববিদ্যালয়ের নথিতে এই বিষয়ে পরস্পরবিরোধী তথ্য রয়েছে।,conflicting,False,0,False,conflicting,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,GENERATION_NOT_USED,"[""101"", ""cse101""]",False,True,0.0,0.0,0.0,curricula_BSc-Curriculum-New.pdf,51,CSE 101 Introduction to Computer Science & Programming Methodology 3.00 Nil,0.18230420000008962,0.0010106999998242827,0.0,0.0,0.1855030000001534,False,False
Q081,banglish,CSE 101 Introduction to Computer Science & Programming Methodology course-er prerequisite ki deya ache?,CSE 101 Introduction to Computer Science & Programming Methodology course-er jonno kono prerequisite deya nei.,University document-gulote ei bishoye conflicting information ache.,conflicting,False,0,False,conflicting,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,GENERATION_NOT_USED,"[""101"", ""cse101""]",False,True,0.0,0.0,0.0,curricula_BSc-Curriculum-New.pdf,51,CSE 101 Introduction to Computer Science & Programming Methodology 3.00 Nil,0.1869787999999062,0.0013064999998277926,0.0,0.0,0.19049859999995533,False,False
Q082,english,What prerequisite is listed for CSE 102 Introduction to Computer Sc. & Programming Methodology Lab?,No prerequisite is listed for CSE 102 Introduction to Computer Sc. & Programming Methodology Lab.,The prerequisite for CSE 102 is None.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""102"", ""cse102""]",True,True,0.7142857142857143,0.35714285714285715,0.4761904761904762,curricula_BSc-Curriculum-New.pdf,61,Course Code: CSE 102 Course Title: Introduction to Computer Science & Programming Methodology Lab Credits: 1.50 Prerequisite: None Objective: Laboratory works and assignments will be based on CSE-101,0.19279109999979482,0.0012243999999554944,0.0,0.0,0.19705690000000686,False,False
Q082,bangla,CSE 102 Introduction to Computer Sc. & Programming Methodology Lab কোর্সের prerequisite কী দেওয়া আছে?,CSE 102 Introduction to Computer Sc. & Programming Methodology Lab কোর্সের জন্য কোনো prerequisite দেওয়া নেই।,CSE 102 কোর্সটির prerequisite হলো None।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""102"", ""cse102""]",True,True,0.5,0.2,0.28571428571428575,curricula_BSc-Curriculum-New.pdf,61,Course Code: CSE 102 Course Title: Introduction to Computer Science & Programming Methodology Lab Credits: 1.50 Prerequisite: None Objective: Laboratory works and assignments will be based on CSE-101,0.3373464999999669,0.00024100000018734136,0.0,0.0,0.34191409999993994,False,False
Q082,banglish,CSE 102 Introduction to Computer Sc. & Programming Methodology Lab course-er prerequisite ki deya ache?,CSE 102 Introduction to Computer Sc. & Programming Methodology Lab course-er jonno kono prerequisite deya nei.,CSE 102 course-er prerequisite holo None.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,"[""102"", ""cse102""]",True,True,0.6666666666666666,0.26666666666666666,0.3809523809523809,curricula_BSc-Curriculum-New.pdf,61,Course Code: CSE 102 Course Title: Introduction to Computer Science & Programming Methodology Lab Credits: 1.50 Prerequisite: None Objective: Laboratory works and assignments will be based on CSE-101,0.22232490000033067,0.00017320000006293412,0.0,0.0,0.22615440000026865,False,False
Q083,english,What prerequisite is listed for HSS 101 English I: Written and Spoken English?,No prerequisite is listed for HSS 101 English I: Written and Spoken English.,Prerequisite: Nil.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,False,UNSUPPORTED_FACTUAL_TOKENS,"[""101"", ""hss101""]",False,True,0.5,0.08333333333333333,0.14285714285714285,curricula_BSc-Curriculum-New.pdf,51,HSS 101 English I: Written and Spoken English 3.00 Nil,0.2195228999999017,0.002432100000078208,0.0,0.0,0.22511970000005022,False,False
Q083,bangla,HSS 101 English I: Written and Spoken English কোর্সের prerequisite কী দেওয়া আছে?,HSS 101 English I: Written and Spoken English কোর্সের জন্য কোনো prerequisite দেওয়া নেই।,অনুরোধ করা বিষয়টির কোর্সটির prerequisite হলো Nil।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""101"", ""hss101""]",False,True,0.14285714285714285,0.08333333333333333,0.10526315789473685,curricula_BSc-Curriculum-New.pdf,51,HSS 101 English I: Written and Spoken English 3.00 Nil,0.22404779999988023,0.00024450000000797445,0.0,0.0,0.22691959999974642,False,False
Q083,banglish,HSS 101 English I: Written and Spoken English course-er prerequisite ki deya ache?,HSS 101 English I: Written and Spoken English course-er jonno kono prerequisite deya nei.,Requested item-er course-er prerequisite holo Nil.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,UNSUPPORTED_FACTUAL_TOKENS,"[""101"", ""hss101""]",False,True,0.3333333333333333,0.16666666666666666,0.2222222222222222,curricula_BSc-Curriculum-New.pdf,51,HSS 101 English I: Written and Spoken English 3.00 Nil,0.21605930000032458,0.00025839999989329954,0.0,0.0,0.21978300000000672,False,False
Q084,english,What prerequisite is listed for HSS 111(A) Bangladesh Studies: Society and Culture?,No prerequisite is listed for HSS 111(A) Bangladesh Studies: Society and Culture.,I couldn't find enough information in the provided university documents to answer this reliably.,unsupported,False,0,False,insufficient,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""111"", ""hss111""]",False,True,0.0,0.0,0.0,,,,0.1869701000000532,0.002203199999712524,0.0,0.0,0.1916982999996435,False,False
Q084,bangla,HSS 111(A) Bangladesh Studies: Society and Culture কোর্সের prerequisite কী দেওয়া আছে?,HSS 111(A) Bangladesh Studies: Society and Culture কোর্সের জন্য কোনো prerequisite দেওয়া নেই।,প্রদত্ত বিশ্ববিদ্যালয়ের নথিতে নির্ভরযোগ্যভাবে উত্তর দেওয়ার মতো পর্যাপ্ত তথ্য পাওয়া যায়নি।,unsupported,False,0,False,insufficient,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""111"", ""hss111""]",False,True,0.0,0.0,0.0,,,,0.18810350000012477,0.0002601999999569671,0.0,0.0,0.19056890000001658,False,False
Q084,banglish,HSS 111(A) Bangladesh Studies: Society and Culture course-er prerequisite ki deya ache?,HSS 111(A) Bangladesh Studies: Society and Culture course-er jonno kono prerequisite deya nei.,Provided university document-e reliable answer deyar moto enough information paoa jayni.,unsupported,False,0,False,insufficient,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,UNSUPPORTED_FACTUAL_TOKENS,"[""111"", ""hss111""]",False,True,0.0,0.0,0.0,,,,0.18553410000004078,0.0003428999998504878,0.0,0.0,0.18873789999997825,False,False
Q085,english,What prerequisite is listed for HSS 111(B) Bangladesh Studies: Bangladesh History?,No prerequisite is listed for HSS 111(B) Bangladesh Studies: Bangladesh History.,I couldn't find enough information in the provided university documents to answer this reliably.,unsupported,False,0,False,insufficient,english,True,ENGLISH_BODY_VALID,True,True,GENERATION_NOT_USED,"[""111"", ""hss111""]",False,True,0.0,0.0,0.0,,,,0.19557799999984127,0.000394000000142114,0.0,0.0,0.19845329999998285,False,False
Q085,bangla,HSS 111(B) Bangladesh Studies: Bangladesh History কোর্সের prerequisite কী দেওয়া আছে?,HSS 111(B) Bangladesh Studies: Bangladesh History কোর্সের জন্য কোনো prerequisite দেওয়া নেই।,প্রদত্ত বিশ্ববিদ্যালয়ের নথিতে নির্ভরযোগ্যভাবে উত্তর দেওয়ার মতো পর্যাপ্ত তথ্য পাওয়া যায়নি।,unsupported,False,0,False,insufficient,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,GENERATION_NOT_USED,"[""111"", ""hss111""]",False,True,0.0,0.0,0.0,,,,0.1817851000000701,0.0005968999998913205,0.0,0.0,0.1845846999999594,False,False
Q085,banglish,HSS 111(B) Bangladesh Studies: Bangladesh History course-er prerequisite ki deya ache?,HSS 111(B) Bangladesh Studies: Bangladesh History course-er jonno kono prerequisite deya nei.,Provided university document-e reliable answer deyar moto enough information paoa jayni.,unsupported,False,0,False,insufficient,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,GENERATION_NOT_USED,"[""111"", ""hss111""]",False,True,0.0,0.0,0.0,,,,0.22670620000008057,0.00036659999977928237,0.0,0.0,0.22978739999962272,False,False
Q086,english,What prerequisite is listed for PHY 101 Physics?,No prerequisite is listed for PHY 101 Physics.,The prerequisite for PHY 101 is None.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""101"", ""phy101""]",True,True,0.7142857142857143,0.625,0.6666666666666666,curricula_BSc-Curriculum-New.pdf,62,"Course Code: PHY 101 Course Title: Physics Credits: 3.00 Prerequisite: None Heat and Thermodynamics: Principle of temperature measurements: platinum resistance thermometer, thermo -electric thermometer, pyrometer; Kinetic theory of gases: Maxwell's distribution of molecular speeds, mean free path, equipartition of energy, Brownian motion, Van der Waal's equation of state, review of the First Law of thermodynamics and…",0.18351950000032957,0.00021670000023732428,0.0,0.0,0.18630979999988995,False,False
Q086,bangla,PHY 101 Physics কোর্সের prerequisite কী দেওয়া আছে?,PHY 101 Physics কোর্সের জন্য কোনো prerequisite দেওয়া নেই।,PHY 101 কোর্সটির prerequisite হলো None।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""101"", ""phy101""]",True,True,0.5,0.3333333333333333,0.4,curricula_BSc-Curriculum-New.pdf,62,"Course Code: PHY 101 Course Title: Physics Credits: 3.00 Prerequisite: None Heat and Thermodynamics: Principle of temperature measurements: platinum resistance thermometer, thermo -electric thermometer, pyrometer; Kinetic theory of gases: Maxwell's distribution of molecular speeds, mean free path, equipartition of energy, Brownian motion, Van der Waal's equation of state, review of the First Law of thermodynamics and…",0.17782740000029662,0.00032670000018697465,0.0,0.0,0.18162179999990258,False,False
Q086,banglish,PHY 101 Physics course-er prerequisite ki deya ache?,PHY 101 Physics course-er jonno kono prerequisite deya nei.,PHY 101 course-er prerequisite holo None.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,"[""101"", ""phy101""]",True,True,0.6666666666666666,0.4444444444444444,0.5333333333333333,curricula_BSc-Curriculum-New.pdf,62,"Course Code: PHY 101 Course Title: Physics Credits: 3.00 Prerequisite: None Heat and Thermodynamics: Principle of temperature measurements: platinum resistance thermometer, thermo -electric thermometer, pyrometer; Kinetic theory of gases: Maxwell's distribution of molecular speeds, mean free path, equipartition of energy, Brownian motion, Van der Waal's equation of state, review of the First Law of thermodynamics and…",0.177875800000038,0.00021150000020497828,0.0,0.0,0.18134260000033464,False,False
Q087,english,What prerequisite is listed for PHY 102 Physics Lab?,No prerequisite is listed for PHY 102 Physics Lab.,The prerequisite for PHY 102 is None.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""102"", ""phy102""]",True,True,0.7142857142857143,0.5555555555555556,0.6250000000000001,curricula_BSc-Curriculum-New.pdf,63,"Course Code: PHY 102 Course Title: Physics Lab Credits: 1.5 Prerequisite: None Lab work based on theory, assigned by the course teacher.",0.17339459999993778,0.00013410000019575818,0.0,0.0,0.17572870000003604,False,False
Q087,bangla,PHY 102 Physics Lab কোর্সের prerequisite কী দেওয়া আছে?,PHY 102 Physics Lab কোর্সের জন্য কোনো prerequisite দেওয়া নেই।,PHY 102 কোর্সটির prerequisite হলো None।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""102"", ""phy102""]",True,True,0.5,0.3,0.37499999999999994,curricula_BSc-Curriculum-New.pdf,63,"Course Code: PHY 102 Course Title: Physics Lab Credits: 1.5 Prerequisite: None Lab work based on theory, assigned by the course teacher.",0.18541629999981524,0.00013800000033370452,0.0,0.0,0.1877638000000843,False,False
Q087,banglish,PHY 102 Physics Lab course-er prerequisite ki deya ache?,PHY 102 Physics Lab course-er jonno kono prerequisite deya nei.,PHY 102 course-er prerequisite holo None.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,"[""102"", ""phy102""]",True,True,0.6666666666666666,0.4,0.5,curricula_BSc-Curriculum-New.pdf,63,"Course Code: PHY 102 Course Title: Physics Lab Credits: 1.5 Prerequisite: None Lab work based on theory, assigned by the course teacher.",0.32213229999979376,0.00013390000003710156,0.0,0.0,0.3256261000001359,False,False
Q088,english,"What prerequisite is listed for MTH 101 Math I: Basic Calculus, Co-ordinate Geometry?","No prerequisite is listed for MTH 101 Math I: Basic Calculus, Co-ordinate Geometry.",The prerequisite for MTH 101 is N/A.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""101"", ""mth101""]",True,True,0.7142857142857143,0.4166666666666667,0.5263157894736842,curricula_BSc-Curriculum-New.pdf,63,"Course Code: MTH 101 Course Title: Math I Credits: 3.00 Prerequisite: N/A Three dimensional geometry: Co-ordinates in three dimensions, direction cosines and direction ratios, planes, sphere, straight line and conicoids (basic definition and properties only). Concept of functions : Function, domain and range of a function, graphs of simple functions (exponential, logarithmic and trigonometric), inverse function, func…",0.19181200000002718,0.00021319999996194383,0.0,0.0,0.19457520000014483,False,False
Q088,bangla,"MTH 101 Math I: Basic Calculus, Co-ordinate Geometry কোর্সের prerequisite কী দেওয়া আছে?","MTH 101 Math I: Basic Calculus, Co-ordinate Geometry কোর্সের জন্য কোনো prerequisite দেওয়া নেই।",MTH 101 কোর্সটির prerequisite হলো N/A।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""101"", ""mth101""]",True,True,0.6,0.23076923076923078,0.33333333333333337,curricula_BSc-Curriculum-New.pdf,63,"Course Code: MTH 101 Course Title: Math I Credits: 3.00 Prerequisite: N/A Three dimensional geometry: Co-ordinates in three dimensions, direction cosines and direction ratios, planes, sphere, straight line and conicoids (basic definition and properties only). Concept of functions : Function, domain and range of a function, graphs of simple functions (exponential, logarithmic and trigonometric), inverse function, func…",0.19511110000030385,0.00021479999986695475,0.0,0.0,0.19788439999956609,False,False
Q088,banglish,"MTH 101 Math I: Basic Calculus, Co-ordinate Geometry course-er prerequisite ki deya ache?","MTH 101 Math I: Basic Calculus, Co-ordinate Geometry course-er jonno kono prerequisite deya nei.",MTH 101 course-er prerequisite holo N/A.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,"[""101"", ""mth101""]",True,True,0.6666666666666666,0.3076923076923077,0.42105263157894735,curricula_BSc-Curriculum-New.pdf,63,"Course Code: MTH 101 Course Title: Math I Credits: 3.00 Prerequisite: N/A Three dimensional geometry: Co-ordinates in three dimensions, direction cosines and direction ratios, planes, sphere, straight line and conicoids (basic definition and properties only). Concept of functions : Function, domain and range of a function, graphs of simple functions (exponential, logarithmic and trigonometric), inverse function, func…",0.19613090000029842,0.0002131000001099892,0.0,0.0,0.19882060000009005,False,False
Q089,english,What prerequisite is listed for CSE 103 Structured Programming?,The listed prerequisite for CSE 103 Structured Programming is CSE 101.,The prerequisite for CSE 103 is CSE 101.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""101"", ""103"", ""cse101"", ""cse103""]",True,True,1.0,0.7,0.8235294117647058,curricula_BSc-Curriculum-New.pdf,66,"Course Code: CSE 103 Course Title: Structured Programming Credits: 3.00 Prerequisite: CSE 101 Character Strings: Variable length character strings, String manipulat ion, Dynamic memory allocation. Recursive functions: Defining and working procedure, base condition. Structures: Concepts, Accessing members, Arrays of structures. Pointers: Fundamentals, declarations, Pointers and structures/arrays, Operations on Pointer…",0.2026066000003084,0.00030319999996208935,0.0,0.0,0.20801319999964107,False,False
Q089,bangla,CSE 103 Structured Programming কোর্সের prerequisite কী দেওয়া আছে?,CSE 103 Structured Programming কোর্সের prerequisite হিসেবে CSE 101 দেওয়া আছে।,CSE 103 কোর্সটির prerequisite হলো CSE 101।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""101"", ""103"", ""cse101"", ""cse103""]",True,True,0.6666666666666666,0.4,0.5,curricula_BSc-Curriculum-New.pdf,66,"Course Code: CSE 103 Course Title: Structured Programming Credits: 3.00 Prerequisite: CSE 101 Character Strings: Variable length character strings, String manipulat ion, Dynamic memory allocation. Recursive functions: Defining and working procedure, base condition. Structures: Concepts, Accessing members, Arrays of structures. Pointers: Fundamentals, declarations, Pointers and structures/arrays, Operations on Pointer…",0.21542189999991024,0.00031420000004800386,0.0,0.0,0.21932809999998426,False,False
Q089,banglish,CSE 103 Structured Programming course-er prerequisite ki deya ache?,CSE 103 Structured Programming course-er prerequisite hisebe CSE 101 deya ache.,CSE 103 course-er prerequisite holo CSE 101.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,"[""101"", ""103"", ""cse101"", ""cse103""]",True,True,0.6666666666666666,0.4,0.5,curricula_BSc-Curriculum-New.pdf,66,"Course Code: CSE 103 Course Title: Structured Programming Credits: 3.00 Prerequisite: CSE 101 Character Strings: Variable length character strings, String manipulat ion, Dynamic memory allocation. Recursive functions: Defining and working procedure, base condition. Structures: Concepts, Accessing members, Arrays of structures. Pointers: Fundamentals, declarations, Pointers and structures/arrays, Operations on Pointer…",0.21069699999998193,0.0003393000001779001,0.0,0.0,0.21495969999978115,False,False
Q090,english,What prerequisite is listed for CSE 104 Structured Programming Lab?,No prerequisite is listed for CSE 104 Structured Programming Lab.,The prerequisite for CSE 104 is None.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""104"", ""cse104""]",True,True,0.7142857142857143,0.5,0.588235294117647,curricula_BSc-Curriculum-New.pdf,66,Course Code: CSE 104 Course Title: Structured Programming Lab Credits: 1.50 Prerequisite: None Objectives: Laboratory works and assignments will be based on CSE – 103,0.21329050000031202,0.0002684999999473803,0.0,0.0,0.2176857999997992,False,False
Q090,bangla,CSE 104 Structured Programming Lab কোর্সের prerequisite কী দেওয়া আছে?,CSE 104 Structured Programming Lab কোর্সের জন্য কোনো prerequisite দেওয়া নেই।,CSE 104 কোর্সটির prerequisite হলো None।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""104"", ""cse104""]",True,True,0.5,0.2727272727272727,0.3529411764705882,curricula_BSc-Curriculum-New.pdf,66,Course Code: CSE 104 Course Title: Structured Programming Lab Credits: 1.50 Prerequisite: None Objectives: Laboratory works and assignments will be based on CSE – 103,0.21473569999989195,0.0002679999997781124,0.0,0.0,0.21866270000009536,False,False
Q090,banglish,CSE 104 Structured Programming Lab course-er prerequisite ki deya ache?,CSE 104 Structured Programming Lab course-er jonno kono prerequisite deya nei.,CSE 104 course-er prerequisite holo None.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,"[""104"", ""cse104""]",True,True,0.6666666666666666,0.36363636363636365,0.4705882352941177,curricula_BSc-Curriculum-New.pdf,66,Course Code: CSE 104 Course Title: Structured Programming Lab Credits: 1.50 Prerequisite: None Objectives: Laboratory works and assignments will be based on CSE – 103,0.18990919999987455,0.0002044000002570101,0.0,0.0,0.19303639999998268,False,False
Q091,english,What prerequisite is listed for CSE 105 Discrete Mathematics?,No prerequisite is listed for CSE 105 Discrete Mathematics.,The prerequisite for CSE 105 is None.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""105"", ""cse105""]",True,True,0.7142857142857143,0.5555555555555556,0.6250000000000001,curricula_BSc-Curriculum-New.pdf,66,"Course Code: CSE 105 Course Title: Discrete Mathematics Credits: 3.00 Prerequisite: None Mathematical Models & Foundations: Logic, Proposition, Propositional Equivalence, Propositional and Predicate Calculus: Predicates, predicate formulas, Quantifiers, Statements and Compound statements, tautologies and contradictions, logic al equivalence, algebra of propositions and conditionals, arguments and theory of inference…",0.18730310000000827,0.00028400000019246363,0.0,0.0,0.19141139999965162,False,False
Q091,bangla,CSE 105 Discrete Mathematics কোর্সের prerequisite কী দেওয়া আছে?,CSE 105 Discrete Mathematics কোর্সের জন্য কোনো prerequisite দেওয়া নেই।,CSE 105 কোর্সটির prerequisite হলো None।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""105"", ""cse105""]",True,True,0.5,0.3,0.37499999999999994,curricula_BSc-Curriculum-New.pdf,66,"Course Code: CSE 105 Course Title: Discrete Mathematics Credits: 3.00 Prerequisite: None Mathematical Models & Foundations: Logic, Proposition, Propositional Equivalence, Propositional and Predicate Calculus: Predicates, predicate formulas, Quantifiers, Statements and Compound statements, tautologies and contradictions, logic al equivalence, algebra of propositions and conditionals, arguments and theory of inference…",0.18046189999995477,0.0003071999999519903,0.0,0.0,0.18471520000002783,False,False
Q091,banglish,CSE 105 Discrete Mathematics course-er prerequisite ki deya ache?,CSE 105 Discrete Mathematics course-er jonno kono prerequisite deya nei.,CSE 105 course-er prerequisite holo None.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,"[""105"", ""cse105""]",True,True,0.6666666666666666,0.4,0.5,curricula_BSc-Curriculum-New.pdf,66,"Course Code: CSE 105 Course Title: Discrete Mathematics Credits: 3.00 Prerequisite: None Mathematical Models & Foundations: Logic, Proposition, Propositional Equivalence, Propositional and Predicate Calculus: Predicates, predicate formulas, Quantifiers, Statements and Compound statements, tautologies and contradictions, logic al equivalence, algebra of propositions and conditionals, arguments and theory of inference…",0.18235350000031758,0.000283800000033807,0.0,0.0,0.18570269999963784,False,False
Q092,english,What prerequisite is listed for EEE 121 Electrical & Electronic Engineering I?,No prerequisite is listed for EEE 121 Electrical & Electronic Engineering I.,The prerequisite for EEE 121 is None.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""121"", ""eee121""]",True,True,0.7142857142857143,0.45454545454545453,0.5555555555555556,curricula_BSc-Curriculum-New.pdf,65,"Course Code: EEE 121 Course Title: Electrical & Electronic Engineering I Credits: 3.00 Prerequisite: None Basic concepts: current, voltage, emf, Ohm‘s law, Kirchoff‘s Current and Voltage Laws, Current and voltage divider rules, types of sources, source conversion methods, equivalent resistance, star -delta conversion; Network analysis and theorems : loop and nodal analysis, Superposition, Thevenin‘s, Norton‘s and Max…",0.18663269999979093,0.0002191999997194216,0.0,0.0,0.18932749999976295,False,False
Q092,bangla,EEE 121 Electrical & Electronic Engineering I কোর্সের prerequisite কী দেওয়া আছে?,EEE 121 Electrical & Electronic Engineering I কোর্সের জন্য কোনো prerequisite দেওয়া নেই।,EEE 121 কোর্সটির prerequisite হলো None।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""121"", ""eee121""]",True,True,0.5,0.2727272727272727,0.3529411764705882,curricula_BSc-Curriculum-New.pdf,65,"Course Code: EEE 121 Course Title: Electrical & Electronic Engineering I Credits: 3.00 Prerequisite: None Basic concepts: current, voltage, emf, Ohm‘s law, Kirchoff‘s Current and Voltage Laws, Current and voltage divider rules, types of sources, source conversion methods, equivalent resistance, star -delta conversion; Network analysis and theorems : loop and nodal analysis, Superposition, Thevenin‘s, Norton‘s and Max…",0.1790922000000137,0.00021980000019539148,0.0,0.0,0.18193320000000313,False,False
Q092,banglish,EEE 121 Electrical & Electronic Engineering I course-er prerequisite ki deya ache?,EEE 121 Electrical & Electronic Engineering I course-er jonno kono prerequisite deya nei.,EEE 121 course-er prerequisite holo None.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,"[""121"", ""eee121""]",True,True,0.6666666666666666,0.36363636363636365,0.4705882352941177,curricula_BSc-Curriculum-New.pdf,65,"Course Code: EEE 121 Course Title: Electrical & Electronic Engineering I Credits: 3.00 Prerequisite: None Basic concepts: current, voltage, emf, Ohm‘s law, Kirchoff‘s Current and Voltage Laws, Current and voltage divider rules, types of sources, source conversion methods, equivalent resistance, star -delta conversion; Network analysis and theorems : loop and nodal analysis, Superposition, Thevenin‘s, Norton‘s and Max…",0.21258570000009058,0.00037380000003395253,0.0,0.0,0.21691680000003544,False,False
Q093,english,What prerequisite is listed for EEE 122 Electrical & Electronic Engineering I Lab?,No prerequisite is listed for EEE 122 Electrical & Electronic Engineering I Lab.,The prerequisite for EEE 122 is None.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""122"", ""eee122""]",True,True,0.7142857142857143,0.45454545454545453,0.5555555555555556,curricula_BSc-Curriculum-New.pdf,67,Course Code: EEE 122 Course Title: Electrical & Electronic Engineering I Lab Credits: 1.50 Prerequisite: None Laboratory work based on EEE 121 5.3 Second Year First Semester,0.20594290000008186,0.0001692999999249878,0.0,0.0,0.2094403000000966,False,False
Q093,bangla,EEE 122 Electrical & Electronic Engineering I Lab কোর্সের prerequisite কী দেওয়া আছে?,EEE 122 Electrical & Electronic Engineering I Lab কোর্সের জন্য কোনো prerequisite দেওয়া নেই।,EEE 122 কোর্সটির prerequisite হলো None।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""122"", ""eee122""]",True,True,0.5,0.25,0.3333333333333333,curricula_BSc-Curriculum-New.pdf,67,Course Code: EEE 122 Course Title: Electrical & Electronic Engineering I Lab Credits: 1.50 Prerequisite: None Laboratory work based on EEE 121 5.3 Second Year First Semester,0.21017689999962386,0.0002119999999194988,0.0,0.0,0.2143796000000293,False,False
Q093,banglish,EEE 122 Electrical & Electronic Engineering I Lab course-er prerequisite ki deya ache?,EEE 122 Electrical & Electronic Engineering I Lab course-er jonno kono prerequisite deya nei.,EEE 122 course-er prerequisite holo None.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,"[""122"", ""eee122""]",True,True,0.6666666666666666,0.3333333333333333,0.4444444444444444,curricula_BSc-Curriculum-New.pdf,67,Course Code: EEE 122 Course Title: Electrical & Electronic Engineering I Lab Credits: 1.50 Prerequisite: None Laboratory work based on EEE 121 5.3 Second Year First Semester,0.3714033000001109,0.00020499999982348527,0.0,0.0,0.37439709999989645,False,False
